season,game_id,game_date,season_phase,game_time_et,matchup_key,player_id,player,team_abbr,opponent_abbr,is_home,starter,position,minutes,points,rebounds,assists,three_made,three_attempts,turnovers,steals,blocks,oreb,dreb,personal_fouls,fgm,fga,ftm,fta,plus_minus,team_score,opponent_score,PTS,REB,AST,THREES,PRA,PA,PR,RA,source
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,4433790,Azzi Fudd,DAL,POR,False,True,G,32.0,18,4,3,3,8,1,2,2,1,3,5,7,17,1,1,+7,83,84,18.0,4.0,3.0,3.0,25.0,21.0,22.0,7.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,4433807,Aziaha James,DAL,POR,False,True,G,34.0,17,6,4,1,7,1,2,0,1,5,1,6,18,4,6,+2,83,84,17.0,6.0,4.0,1.0,27.0,21.0,23.0,10.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,924,Alysha Clark,DAL,POR,False,False,F,16.0,1,1,2,0,1,1,0,0,1,0,3,0,1,1,2,-13,83,84,1.0,1.0,2.0,0.0,4.0,3.0,2.0,3.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,3913881,Alanna Smith,DAL,POR,False,False,F,11.0,4,3,0,0,1,1,0,0,0,3,2,1,3,2,2,-12,83,84,4.0,3.0,0.0,0.0,7.0,4.0,7.0,3.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,4790266,Awak Kuier,DAL,POR,False,False,F,24.0,3,5,3,0,1,1,2,2,4,1,0,1,5,1,2,+1,83,84,3.0,5.0,3.0,0.0,11.0,6.0,8.0,8.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,3906972,Bridget Carleton,POR,DAL,True,True,F,31.0,20,4,1,6,10,2,1,0,0,4,2,6,14,2,2,+2,84,83,20.0,4.0,1.0,6.0,25.0,21.0,24.0,5.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,4398729,Emily Engstler,POR,DAL,True,True,F,24.0,11,6,2,0,3,1,1,2,0,6,1,4,10,3,5,+8,84,83,11.0,6.0,2.0,0.0,19.0,13.0,17.0,8.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,3934218,Megan Gustafson,POR,DAL,True,True,C,26.0,16,6,4,0,2,0,0,2,0,6,1,7,11,2,2,+3,84,83,16.0,6.0,4.0,0.0,26.0,20.0,22.0,10.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,4703794,Sarah Ashlee Barker,POR,DAL,True,True,G,32.0,10,5,3,2,4,2,1,0,0,5,3,4,8,0,0,+5,84,83,10.0,5.0,3.0,2.0,18.0,13.0,15.0,8.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,5208982,Carla Leite,POR,DAL,True,True,G,27.0,10,5,8,2,3,4,0,0,2,3,4,4,11,0,0,+2,84,83,10.0,5.0,8.0,2.0,23.0,18.0,15.0,13.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,5105406,Frieda Buhner,POR,DAL,True,False,F,13.0,5,0,0,1,2,0,1,0,0,0,2,2,3,0,0,-1,84,83,5.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,4682797,Luisa Geiselsoder,POR,DAL,True,False,C,14.0,7,2,3,2,3,1,0,1,1,1,2,2,5,1,2,-2,84,83,7.0,2.0,3.0,2.0,12.0,10.0,9.0,5.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,5108550,Serah Williams,POR,DAL,True,False,C,6.0,2,1,0,0,0,0,0,0,0,1,2,0,1,2,2,-8,84,83,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,3056730,Karlie Samuelson,POR,DAL,True,False,G,14.0,0,2,3,0,3,0,0,0,2,0,4,0,3,0,0,-3,84,83,0.0,2.0,3.0,0.0,5.0,3.0,2.0,5.0,espn_site_api
2026,401856988,2026-06-13,regular,2026-06-13T20:30-04:00,DAL-POR,5346554,Teja Oblak,POR,DAL,True,False,G,13.0,3,1,2,1,1,2,1,0,0,1,3,1,2,0,0,-1,84,83,3.0,1.0,2.0,1.0,6.0,5.0,4.0,3.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,1068,Nneka Ogwumike,LA,PHX,False,True,F,36.0,15,15,3,3,5,1,1,3,3,12,3,6,11,0,0,+12,111,102,15.0,15.0,3.0,3.0,33.0,18.0,30.0,18.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,2566106,Dearica Hamby,LA,PHX,False,True,F,28.0,8,6,0,0,0,1,2,0,1,5,3,3,7,2,3,-4,111,102,8.0,6.0,0.0,0.0,14.0,8.0,14.0,6.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,2491214,Erica Wheeler,LA,PHX,False,True,G,29.0,6,0,5,2,6,3,3,0,0,0,2,2,8,0,0,+3,111,102,6.0,0.0,5.0,2.0,11.0,11.0,6.0,5.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,3065570,Kelsey Plum,LA,PHX,False,True,G,37.0,43,2,7,5,11,5,0,0,0,2,3,14,26,10,12,+9,111,102,43.0,2.0,7.0,5.0,52.0,50.0,45.0,9.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,3146151,Ariel Atkins,LA,PHX,False,True,G,31.0,6,1,3,1,3,1,1,0,0,1,3,2,7,1,1,+7,111,102,6.0,1.0,3.0,1.0,10.0,9.0,7.0,4.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,4433404,Cameron Brink,LA,PHX,False,False,F,22.0,9,9,2,2,4,0,1,2,4,5,2,2,4,3,3,+11,111,102,9.0,9.0,2.0,2.0,20.0,11.0,18.0,11.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,4874375,Jihyun Park,LA,PHX,False,False,F,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-3,111,102,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,4398764,Rae Burrell,LA,PHX,False,False,G,27.0,24,3,1,2,4,0,0,3,1,2,1,9,15,4,4,+7,111,102,24.0,3.0,1.0,2.0,28.0,25.0,27.0,4.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,4398907,Kate Martin,LA,PHX,False,False,G,4.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-3,111,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,5105729,Chance Gray,LA,PHX,False,False,G,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+6,111,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,2529140,Alyssa Thomas,PHX,LA,True,True,F,41.0,10,7,12,0,0,2,0,1,3,4,3,4,10,2,3,-8,102,111,10.0,7.0,12.0,0.0,29.0,22.0,17.0,19.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,4068042,Natasha Mack,PHX,LA,True,True,F,35.0,11,12,4,0,1,0,4,3,1,11,2,5,9,1,1,+6,102,111,11.0,12.0,4.0,0.0,27.0,15.0,23.0,16.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,5345524,Noemie Brochant,PHX,LA,True,True,F,23.0,8,3,1,2,3,3,0,0,1,2,3,3,5,0,0,+3,102,111,8.0,3.0,1.0,2.0,12.0,9.0,11.0,4.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,2998938,Kahleah Copper,PHX,LA,True,True,G,38.0,41,10,1,6,14,5,0,0,3,7,2,16,30,3,6,-9,102,111,41.0,10.0,1.0,6.0,52.0,42.0,51.0,11.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,5274110,Monique Akoa Makani,PHX,LA,True,True,G,24.0,9,2,5,1,2,1,1,0,0,2,5,3,5,2,4,+2,102,111,9.0,2.0,5.0,1.0,16.0,14.0,11.0,7.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,869,DeWanna Bonner,PHX,LA,True,False,F,14.0,10,1,0,3,5,1,0,1,0,1,1,3,5,1,1,-16,102,111,10.0,1.0,0.0,3.0,11.0,10.0,11.0,1.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,3906769,Jovana Nogic,PHX,LA,True,False,G,15.0,4,1,1,0,2,0,0,0,0,1,1,2,4,0,0,-3,102,111,4.0,1.0,1.0,0.0,6.0,5.0,5.0,2.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,4399342,Lexi Held,PHX,LA,True,False,G,29.0,9,2,2,1,6,3,1,0,1,1,4,4,10,0,0,-8,102,111,9.0,2.0,2.0,1.0,13.0,11.0,11.0,4.0,espn_site_api
2026,401856989,2026-06-13,regular,2026-06-13T22:00-04:00,LA-PHX,5107404,Quionche Carter,PHX,LA,True,False,G,8.0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,-12,102,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4282173,Michaela Onyenwere,WSH,NY,False,True,F,21.0,17,4,1,2,2,2,0,1,3,1,2,7,10,1,1,+4,64,86,17.0,4.0,1.0,2.0,22.0,18.0,21.0,5.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4433411,Angela Dugalic,WSH,NY,False,True,F,26.0,4,6,0,0,4,5,2,0,3,3,5,2,11,0,0,-14,64,86,4.0,6.0,0.0,0.0,10.0,4.0,10.0,6.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4398911,Shakira Austin,WSH,NY,False,True,C,30.0,8,6,4,0,0,3,0,1,1,5,2,3,12,2,4,-13,64,86,8.0,6.0,4.0,0.0,18.0,12.0,14.0,10.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4433524,Sonia Citron,WSH,NY,False,True,G,31.0,12,3,2,1,5,1,0,0,1,2,1,3,9,5,6,-17,64,86,12.0,3.0,2.0,1.0,17.0,14.0,15.0,5.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4704180,Georgia Amoore,WSH,NY,False,True,G,16.0,0,2,2,0,4,0,1,0,1,1,3,0,5,0,0,-5,64,86,0.0,2.0,2.0,0.0,4.0,2.0,2.0,4.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,5105737,Lauren Betts,WSH,NY,False,False,C,24.0,4,6,1,0,0,0,1,1,1,5,2,2,3,0,1,-17,64,86,4.0,6.0,1.0,0.0,11.0,5.0,10.0,7.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4433523,Rori Harmon,WSH,NY,False,False,G,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,64,86,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4433815,Lucy Olsen,WSH,NY,False,False,G,4.0,2,0,0,0,1,0,0,0,0,0,1,1,2,0,0,-4,64,86,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4583144,Cotie McMahon,WSH,NY,False,False,G,21.0,8,3,0,2,5,0,1,0,1,2,0,3,10,0,0,-21,64,86,8.0,3.0,0.0,2.0,11.0,8.0,11.0,3.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,5122345,Cassandre Prosper,WSH,NY,False,False,G,4.0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-6,64,86,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,5349415,Alicia Florez,WSH,NY,False,False,G,22.0,7,2,6,2,4,4,1,0,1,1,3,2,8,1,4,-12,64,86,7.0,2.0,6.0,2.0,15.0,13.0,9.0,8.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,2998928,Breanna Stewart,NY,WSH,True,True,F,30.0,14,12,1,1,2,1,0,7,3,9,2,5,12,3,4,+13,86,64,14.0,12.0,1.0,1.0,27.0,15.0,26.0,13.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4683006,Leonie Fiebich,NY,WSH,True,True,F,24.0,8,2,2,2,5,1,1,0,0,2,2,3,7,0,0,+3,86,64,8.0,2.0,2.0,2.0,12.0,10.0,10.0,4.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,2999101,Jonquel Jones,NY,WSH,True,True,C,27.0,20,4,1,3,6,2,3,2,1,3,1,7,11,3,3,+8,86,64,20.0,4.0,1.0,3.0,25.0,21.0,24.0,5.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4038379,Marine Johannes,NY,WSH,True,True,G,17.0,8,4,2,2,4,1,0,0,0,4,2,3,5,0,0,+4,86,64,8.0,4.0,2.0,2.0,14.0,10.0,12.0,6.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,5345320,Pauline Astier,NY,WSH,True,True,G,20.0,6,1,6,0,1,1,1,0,0,1,3,2,4,2,2,+9,86,64,6.0,1.0,6.0,0.0,13.0,12.0,7.0,7.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4281929,Satou Sabally,NY,WSH,True,False,F,19.0,7,2,6,1,3,4,0,0,0,2,3,2,5,2,3,+15,86,64,7.0,2.0,6.0,1.0,15.0,13.0,9.0,8.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4790258,Raquel Carrera,NY,WSH,True,False,F,2.0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,+6,86,64,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4337216,Han Xu,NY,WSH,True,False,C,13.0,6,0,0,2,3,1,1,0,0,0,0,2,3,0,0,+14,86,64,6.0,0.0,0.0,2.0,6.0,6.0,6.0,0.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,2327695,Rebekah Gardner,NY,WSH,True,False,G,11.0,4,0,0,0,0,1,3,0,0,0,2,0,1,4,4,+6,86,64,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,2593770,Betnijah Laney-Hamilton,NY,WSH,True,False,G,11.0,4,2,1,0,0,3,0,1,1,1,0,2,4,0,0,+14,86,64,4.0,2.0,1.0,0.0,7.0,5.0,6.0,3.0,espn_site_api
2026,401856990,2026-06-14,regular,2026-06-14T15:00-04:00,NY-WSH,4066533,Sabrina Ionescu,NY,WSH,True,False,G,26.0,5,3,3,0,2,2,0,0,0,3,1,1,4,3,4,+18,86,64,5.0,3.0,3.0,0.0,11.0,8.0,8.0,6.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,4398915,Naz Hillmon,ATL,TOR,False,True,F,32.0,9,6,1,0,4,0,1,0,1,5,2,4,8,1,1,+11,102,77,9.0,6.0,1.0,0.0,16.0,10.0,15.0,7.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,4433402,Angel Reese,ATL,TOR,False,True,F,27.0,15,17,1,0,0,2,1,1,11,6,5,6,19,3,6,+18,102,77,15.0,17.0,1.0,0.0,33.0,16.0,32.0,18.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,3058901,Allisha Gray,ATL,TOR,False,True,G,35.0,26,3,7,5,9,0,1,0,0,3,3,8,14,5,6,+26,102,77,26.0,3.0,7.0,5.0,36.0,33.0,29.0,10.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,3142250,Jordin Canada,ATL,TOR,False,True,G,28.0,5,5,9,1,3,2,3,0,2,3,1,2,8,0,0,+30,102,77,5.0,5.0,9.0,1.0,19.0,14.0,10.0,14.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,4398674,Rhyne Howard,ATL,TOR,False,True,G,38.0,24,6,2,4,11,1,1,3,0,6,2,9,18,2,2,+26,102,77,24.0,6.0,2.0,4.0,32.0,26.0,30.0,8.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,5017721,Sika Kone,ATL,TOR,False,False,F,2.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,+4,102,77,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,5108587,Madina Okot,ATL,TOR,False,False,C,6.0,0,3,0,0,0,1,1,0,0,3,1,0,1,0,0,-9,102,77,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,4433431,Te-Hina Paopao,ATL,TOR,False,False,G,12.0,6,0,0,2,5,0,0,0,0,0,2,2,7,0,0,-5,102,77,6.0,0.0,0.0,2.0,6.0,6.0,6.0,0.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,4597509,Aaliyah Nye,ATL,TOR,False,False,G,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,+1,102,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,5105740,Indya Nivar,ATL,TOR,False,False,G,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,+1,102,77,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,5208983,Isobel Borlase,ATL,TOR,False,False,G,18.0,17,3,1,2,3,1,0,0,0,3,2,5,6,5,5,+22,102,77,17.0,3.0,1.0,2.0,21.0,18.0,20.0,4.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,2566453,Isabelle Harrison,TOR,ATL,True,True,F,19.0,17,3,0,2,5,3,1,2,1,2,3,6,11,3,3,-10,77,102,17.0,3.0,0.0,2.0,20.0,17.0,20.0,3.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,5345444,Laura Juskaite,TOR,ATL,True,True,F,26.0,5,2,3,0,2,3,1,0,0,2,2,2,7,1,1,-16,77,102,5.0,2.0,3.0,0.0,10.0,8.0,7.0,5.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,2988756,Brittney Sykes,TOR,ATL,True,True,G,35.0,11,2,4,0,2,4,0,1,0,2,3,5,12,1,2,-19,77,102,11.0,2.0,4.0,0.0,17.0,15.0,13.0,6.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,3904576,Marina Mabrey,TOR,ATL,True,True,G,27.0,9,4,2,2,7,1,0,1,0,4,2,2,11,3,3,-12,77,102,9.0,4.0,2.0,2.0,15.0,11.0,13.0,6.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,4001679,Julie Allemand,TOR,ATL,True,True,G,34.0,13,3,6,3,5,0,2,2,1,2,4,5,8,0,0,-24,77,102,13.0,3.0,6.0,3.0,22.0,19.0,16.0,9.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,3910470,Maria Conde,TOR,ATL,True,False,F,25.0,12,3,4,1,2,2,0,0,1,2,2,4,9,3,5,-12,77,102,12.0,3.0,4.0,1.0,19.0,16.0,15.0,7.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,4434020,Teonni Key,TOR,ATL,True,False,F,6.0,0,2,2,0,0,1,0,1,0,2,0,0,0,0,0,+1,77,102,0.0,2.0,2.0,0.0,4.0,2.0,2.0,4.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,2569044,Temi Fagbenle,TOR,ATL,True,False,C,17.0,7,3,2,0,0,0,0,0,2,1,2,3,5,1,2,-13,77,102,7.0,3.0,2.0,0.0,12.0,9.0,10.0,5.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,3142327,Kia Nurse,TOR,ATL,True,False,G,8.0,3,1,0,1,1,0,0,0,0,1,0,1,1,0,0,-8,77,102,3.0,1.0,0.0,1.0,4.0,3.0,4.0,1.0,espn_site_api
2026,401856991,2026-06-14,regular,2026-06-14T15:00-04:00,ATL-TOR,5355509,Tima Pouye,TOR,ATL,True,False,G,4.0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,-12,77,102,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,3099736,Stephanie Talbot,LV,DAL,False,True,F,20.0,4,4,3,0,1,1,0,0,2,2,1,1,2,2,2,-31,66,96,4.0,4.0,3.0,0.0,11.0,7.0,8.0,7.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,4398776,NaLyssa Smith,LV,DAL,False,True,F,23.0,9,6,0,0,0,0,0,0,1,5,2,4,7,1,2,-18,66,96,9.0,6.0,0.0,0.0,15.0,9.0,15.0,6.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,3149391,A'ja Wilson,LV,DAL,False,True,C,26.0,18,5,2,0,2,2,1,0,0,5,1,8,15,2,3,-18,66,96,18.0,5.0,2.0,0.0,25.0,20.0,23.0,7.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,2529122,Chelsea Gray,LV,DAL,False,True,G,29.0,0,4,9,0,1,4,2,0,1,3,3,0,5,0,0,-22,66,96,0.0,4.0,9.0,0.0,13.0,9.0,4.0,13.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,4065870,Jackie Young,LV,DAL,False,True,G,24.0,6,4,5,0,4,3,0,0,2,2,4,3,13,0,0,-17,66,96,6.0,4.0,5.0,0.0,15.0,11.0,10.0,9.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,2529458,Cheyenne Parker-Tyus,LV,DAL,False,False,F,18.0,4,5,3,0,1,1,1,1,1,4,1,1,5,2,2,-4,66,96,4.0,5.0,3.0,0.0,12.0,7.0,9.0,8.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,3142086,Brianna Turner,LV,DAL,False,False,F,11.0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-20,66,96,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,4433633,Kierstan Bell,LV,DAL,False,False,F,18.0,2,1,2,0,3,1,0,2,0,1,4,1,6,0,0,-3,66,96,2.0,1.0,2.0,0.0,5.0,4.0,3.0,3.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,2987869,Jewell Loyd,LV,DAL,False,False,G,31.0,21,2,0,5,9,2,1,0,0,2,2,8,14,0,0,-17,66,96,21.0,2.0,0.0,5.0,23.0,21.0,23.0,2.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,3906949,Jessica Shepard,DAL,LV,True,True,F,31.0,15,15,9,0,0,3,2,0,2,13,1,4,6,7,10,+24,96,66,15.0,15.0,9.0,0.0,39.0,24.0,30.0,24.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,4790266,Awak Kuier,DAL,LV,True,True,F,27.0,7,4,0,1,3,3,2,2,2,2,3,3,9,0,0,+26,96,66,7.0,4.0,0.0,1.0,11.0,7.0,11.0,4.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,3904577,Arike Ogunbowale,DAL,LV,True,True,G,30.0,22,4,7,5,11,0,2,0,1,3,2,6,16,5,6,+25,96,66,22.0,4.0,7.0,5.0,33.0,29.0,26.0,11.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,4433730,Paige Bueckers,DAL,LV,True,True,G,24.0,10,5,7,2,5,0,1,0,0,5,2,4,11,0,0,+21,96,66,10.0,5.0,7.0,2.0,22.0,17.0,15.0,12.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,4433790,Azzi Fudd,DAL,LV,True,True,G,28.0,19,0,1,1,2,1,0,0,0,0,1,8,9,2,2,+22,96,66,19.0,0.0,1.0,1.0,20.0,20.0,19.0,1.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,924,Alysha Clark,DAL,LV,True,False,F,5.0,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,+6,96,66,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,3913881,Alanna Smith,DAL,LV,True,False,F,9.0,4,1,0,0,1,0,0,0,0,1,1,2,3,0,0,-2,96,66,4.0,1.0,0.0,0.0,5.0,4.0,5.0,1.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,4399415,Maddy Siegrist,DAL,LV,True,False,F,9.0,5,1,0,1,1,0,0,0,0,1,2,2,2,0,0,+6,96,66,5.0,1.0,0.0,1.0,6.0,5.0,6.0,1.0,espn_site_api
2026,401856992,2026-06-15,regular,2026-06-15T20:00-04:00,DAL-LV,4336633,Li Yueru,DAL,LV,True,False,C,4.0,0,4,1,0,2,0,0,0,1,3,0,0,3,0,0,+6,96,66,0.0,4.0,1.0,0.0,5.0,1.0,4.0,5.0,espn_site_api
