model_action,selected_rank,tier,final_score,player,team,team_name,opponent,opponent_name,market,side,line,projected_value,line_gap,model_probability,fair_probability,price_edge,projected_minutes,sample_size,source_pick,source_projection,source_odds,source_book,source_market,source_status,team_resolution_status,source_url,risk_flags,rejection_reason
COVERAGE,,D,0.16619,Veronica Burton,GS,Golden State Valkyries,LV,Las Vegas Aces,THREES,OVER,1.5,1.573,0.073,0.53553,0.44741,0.08812,25.8,95,NAN,1.23,,hardrock,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement|volatile_minutes,
COVERAGE,,D,0.31104,A'ja Wilson,LV,Las Vegas Aces,GS,Golden State Valkyries,PRA,UNDER,36.5,34.992,-1.508,0.5441,0.5,0.0441,32.53,109,NAN,35.85,,fanduel,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.16308,A'ja Wilson,LV,Las Vegas Aces,GS,Golden State Valkyries,REB,OVER,8.5,8.734,0.234,0.50631,0.53507,-0.02877,32.53,109,NAN,8.72,,draftkings,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_near_line,
SELECTED,1,B,0.69392,Chelsea Gray,LV,Las Vegas Aces,GS,Golden State Valkyries,AST,OVER,5.5,6.346,0.846,0.63477,0.56697,0.0678,32.26,101,NAN,6.15,,draftkings,AST,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/assists,,
COVERAGE,,D,0.04452,Chelsea Gray,LV,Las Vegas Aces,GS,Golden State Valkyries,PR,OVER,14.5,15.135,0.635,0.52374,0.50421,0.01953,32.26,101,NAN,14.12,,fanduel,PR,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-rebounds,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.16526,Chelsea Gray,LV,Las Vegas Aces,GS,Golden State Valkyries,PRA,OVER,20.5,21.477,0.977,0.56383,0.51083,0.053,32.26,101,NAN,20.27,,bet365,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.45433,Chelsea Gray,LV,Las Vegas Aces,GS,Golden State Valkyries,PTS,OVER,10.5,11.552,1.052,0.56516,0.52174,0.04342,32.26,101,NAN,10.88,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,,
COVERAGE,,D,0.0,Chelsea Gray,LV,Las Vegas Aces,GS,Golden State Valkyries,RA,OVER,9.5,9.923,0.423,0.5343,0.51885,0.01545,32.26,101,NAN,9.39,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.22272,Chelsea Gray,LV,Las Vegas Aces,GS,Golden State Valkyries,REB,UNDER,3.5,3.576,0.076,0.50005,0.49477,0.00528,32.26,101,NAN,3.24,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.27261,Chelsea Gray,LV,Las Vegas Aces,GS,Golden State Valkyries,THREES,OVER,1.5,1.701,0.201,0.53069,0.54274,-0.01205,32.26,101,NAN,1.76,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,,
COVERAGE,,D,0.32024,Jackie Young,LV,Las Vegas Aces,GS,Golden State Valkyries,PA,UNDER,19.5,16.651,-2.849,0.57707,0.49018,0.08689,29.22,113,NAN,20.05,,bet365,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation|source_projection_disagreement,
COVERAGE,,D,0.29981,Jackie Young,LV,Las Vegas Aces,GS,Golden State Valkyries,PTS,UNDER,14.5,11.52,-2.98,0.58009,0.50855,0.07155,29.22,113,NAN,14.77,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.17202,Jackie Young,LV,Las Vegas Aces,GS,Golden State Valkyries,RA,UNDER,9.5,9.197,-0.303,0.5024,0.48519,0.01721,29.22,113,NAN,9.28,,bet365,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.35593,Jackie Young,LV,Las Vegas Aces,GS,Golden State Valkyries,REB,UNDER,4.5,4.065,-0.435,0.53839,0.50891,0.02948,29.22,113,NAN,4.0,,bet365,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,,
COVERAGE,,D,0.42905,Jackie Young,LV,Las Vegas Aces,GS,Golden State Valkyries,THREES,UNDER,1.5,1.101,-0.399,0.61656,0.46753,0.14902,29.22,113,NAN,1.83,,bet365,THREES,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/3-pointers,source_projection_disagreement,
COVERAGE,,D,0.48447,NaLyssa Smith,LV,Las Vegas Aces,GS,Golden State Valkyries,PA,OVER,9.5,11.462,1.962,0.56076,0.50099,0.05977,23.51,112,NAN,10.04,,draftkings,PA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points-&-assists,combo_market_correlation,
COVERAGE,,D,0.20032,NaLyssa Smith,LV,Las Vegas Aces,GS,Golden State Valkyries,PRA,OVER,16.5,18.628,2.128,0.56072,0.4851,0.07562,23.51,112,NAN,16.2,,draftkings,PRA,live_current,current_roster_match,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",combo_market_correlation|source_projection_disagreement|source_projection_near_line,
COVERAGE,,D,0.54296,NaLyssa Smith,LV,Las Vegas Aces,GS,Golden State Valkyries,PTS,OVER,8.5,10.467,1.967,0.60012,0.48837,0.11174,23.51,112,NAN,8.7,,bet365,PTS,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/points,source_projection_near_line,
COVERAGE,,D,0.1988,NaLyssa Smith,LV,Las Vegas Aces,GS,Golden State Valkyries,RA,OVER,7.5,8.157,0.657,0.51531,0.49504,0.02026,23.51,112,NAN,7.5,,draftkings,RA,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,combo_market_correlation|source_projection_near_line,
COVERAGE,,D,0.04685,NaLyssa Smith,LV,Las Vegas Aces,GS,Golden State Valkyries,REB,OVER,6.5,7.161,0.661,0.51007,0.51083,-0.00077,23.51,112,NAN,6.16,,hardrock,REB,live_current,current_roster_match,https://www.scoresandodds.com/wnba/props/rebounds,source_projection_disagreement,
