game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,over_book,under_book,sportsbook_count,source_projection,source_book,source_market,source_url,source_event_id,line_last_updated,source_status,team_resolution_status
2026-07-06,Gabby Williams,3142328,GS,WSH,PA,17.5,100,-125,bet365,bet365,2,17.55,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Dearica Hamby,2566106,LA,SEA,PA,17.5,100,-125,bet365,bet365,2,18.24,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Kiki Iriafen,4898384,WSH,GS,PA,16.5,-130,102,bet365,bet365,2,17.06,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Shakira Austin,4398911,WSH,GS,PA,16.5,-110,-115,bet365,bet365,2,17.77,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Flau'jae Johnson,4698736,SEA,LA,PA,14.5,-125,100,bet365,bet365,2,16.04,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Awa Fam,5345325,SEA,LA,PA,14.5,100,-125,bet365,bet365,2,14.55,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Charlisse Leger-Walker,4703609,CON,MIN,PA,13.5,-104,-128,fanduel,fanduel,2,13.68,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Ariel Atkins,3146151,LA,SEA,PA,13.5,100,-125,bet365,bet365,2,13.65,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Brittney Griner,2490553,CON,MIN,PA,13.5,100,-125,bet365,bet365,2,14.59,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Nia Coffey,3054590,MIN,CON,PA,12.5,-105,-120,bet365,bet365,2,13.03,ScoresAndOdds Best Odds,PA,https://www.scoresandodds.com/wnba/props/points-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Olivia Miles,4433791,MIN,CON,PRA,28.5,-126,-108,draftkings,draftkings,2,27.81,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Kiki Iriafen,4898384,WSH,GS,PRA,26.5,-105,-112,hardrock,bet365,2,25.91,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Sonia Citron,4433524,WSH,GS,PRA,21.5,-128,-106,draftkings,draftkings,2,21.62,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Rae Burrell,4398764,LA,SEA,PRA,21.5,105,-105,hardrock,bet365,2,21.82,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Awa Fam,5345325,SEA,LA,PRA,19.5,100,-117,hardrock,draftkings,2,19.34,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Charlisse Leger-Walker,4703609,CON,MIN,PRA,15.5,-130,-102,fanduel,fanduel,2,16.87,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Alicia Flórez,,,,PRA,14.5,-102,-130,fanduel,fanduel,2,12.66,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11907230,2026-07-07T03:22:44Z,live_current,not_on_current_roster
2026-07-06,Cecilia Zandalasini,4257500,GS,WSH,PRA,12.5,-120,-110,hardrock,hardrock,2,13.09,ScoresAndOdds Best Odds,PRA,"https://www.scoresandodds.com/wnba/props/points,-rebounds,-&-assists",11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Kiki Iriafen,4898384,WSH,GS,RA,11.5,110,-140,bet365,bet365,2,10.82,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Shakira Austin,4398911,WSH,GS,RA,10.5,-150,120,bet365,bet365,2,11.13,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Dominique Malonga,5220150,SEA,LA,RA,10.5,-140,110,bet365,bet365,2,9.97,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Natasha Howard,2529130,MIN,CON,RA,10.5,-127,102,draftkings,bet365,2,11.26,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Nneka Ogwumike,1068,LA,SEA,RA,10.5,-120,-105,bet365,bet365,2,10.92,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Olivia Miles,4433791,MIN,CON,RA,10.5,-107,-127,draftkings,draftkings,2,10.22,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Dearica Hamby,2566106,LA,SEA,RA,10.5,-105,-120,bet365,bet365,2,11.47,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Charlisse Leger-Walker,4703609,CON,MIN,RA,6.5,106,-140,fanduel,fanduel,2,6.52,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Nia Coffey,3054590,MIN,CON,RA,9.5,110,-140,bet365,bet365,2,9.22,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Alicia Flórez,,,,RA,6.5,-125,-106,fanduel,fanduel,2,5.49,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907230,2026-07-07T03:22:44Z,live_current,not_on_current_roster
2026-07-06,Veronica Burton,4398935,GS,WSH,RA,8.5,-105,-101,bet365,draftkings,2,8.65,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Flau'jae Johnson,4698736,SEA,LA,RA,8.5,100,-125,bet365,bet365,2,8.57,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Brittney Griner,2490553,CON,MIN,RA,7.5,-135,105,bet365,bet365,2,7.76,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Awa Fam,5345325,SEA,LA,RA,7.5,100,-125,bet365,bet365,2,6.8,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Natisha Hiedeman,3906753,SEA,LA,RA,7.5,102,-130,bet365,bet365,2,8.45,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Sonia Citron,4433524,WSH,GS,RA,6.5,-102,-134,draftkings,draftkings,2,6.38,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Kayla McBride,2529205,MIN,CON,RA,6.5,101,-125,draftkings,bet365,2,7.0,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907210,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Gabby Williams,3142328,GS,WSH,RA,6.5,110,-140,bet365,bet365,2,6.12,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907230,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Ariel Atkins,3146151,LA,SEA,RA,5.5,-130,102,bet365,bet365,2,5.41,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
2026-07-06,Rae Burrell,4398764,LA,SEA,RA,4.5,-112,-112,bet365,bet365,2,5.78,ScoresAndOdds Best Odds,RA,https://www.scoresandodds.com/wnba/props/rebounds-&-assists,11907160,2026-07-07T03:22:44Z,live_current,current_roster_match
