selected_rank,candidate_id,slate_date,player,team,opponent,matchup_key,game_time_et,market,side,line,sportsbook_count,projected_value,line_gap,abs_line_gap,wf_confidence,meta_prob_correct,projected_minutes,minutes_volatility,starter_rate_last10,lineup_status,availability_status,rotation_rank,minutes_trend,data_completeness_score,stake_level,team_recent_win_pct,opponent_recent_win_pct,market_synergy_boost,market_synergy_drag,estimated_accuracy_prior_pct,tier,model_action,base_score,context_score,context_adjustment,correlation_penalty,final_score,risk_flags,context_flags,premium_pockets
,00599d28509c3e5e9ad2,2026-05-09,Deandre Ayton,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",REB,OVER,8.5,10,10.65,2.15,2.15,0.597621,0.559442,29.7,4.15,,EXPECTED,,7,-2.21,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.65806,0.54,0,0.07,0.58806,baseline_source; minutes_trend_against_side; recent_form_mismatch,minutes_trend_against_side; recent_form_mismatch,
,a4c4dbb84ecfcc745043,2026-05-09,Jarrett Allen,CLE,DET,DET@CLE,"May 9, 3:00 PM",PA,OVER,13.5,8,14.42,0.92,0.92,0.575646,0.518204,28.91,4.3,,CONFIRMED,,4,-0.22,100,PLAYOFF_HIGH_LEVERAGE,0,1,5.56,0,,C,COVERAGE,0.657215,0.617433,0,0.025,0.632215,recent_form_mismatch,recent_form_mismatch,
,a67d36c458114c626c30,2026-05-09,Max Strus,CLE,DET,DET@CLE,"May 9, 3:00 PM",PRA,OVER,15.5,9,15.94,0.44,0.44,0.657578,0.499165,25.76,3.94,,CONFIRMED,,5,3.91,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.656247,0.62,0,0.025,0.631247,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,9085eba21e73f905281f,2026-05-09,Austin Reaves,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PA,OVER,28.5,10,26.82,-1.68,1.68,0.528354,0.544844,35.44,4.69,,EXPECTED,,4,0.3,100,PLAYOFF_HIGH_LEVERAGE,0,1,23.95,0,,D,COVERAGE,0.656182,0.6,0,0.07,0.586182,projection_side_split; recent_form_mismatch,recent_form_mismatch,
,627e84893ea8412d9c54,2026-05-09,Cade Cunningham,DET,CLE,DET@CLE,"May 9, 3:00 PM",AST,OVER,8.5,11,8.86,0.36,0.36,0.568523,0.491257,41.95,5.92,,CONFIRMED,,1,2.19,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.65571,0.61,0,0.206,0.44971,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,f0d40bc4cfcd8b0af373,2026-05-09,Evan Mobley,CLE,DET,DET@CLE,"May 9, 3:00 PM",REB,UNDER,8.5,11,8.53,0.03,0.03,0.584041,0.532237,34.79,4.84,,CONFIRMED,,3,0.06,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.655441,0.585,0,0.025,0.630441,projection_side_split; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,20cd3cfdda6f10b1983a,2026-05-09,Austin Reaves,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PR,UNDER,26.5,10,25.45,-1.05,1.05,0.593415,0.571887,35.44,4.69,,EXPECTED,,4,0.3,100,PLAYOFF_HIGH_LEVERAGE,0,1,10.42,0,,D,COVERAGE,0.654879,0.53,0,0.07,0.584879,teammate_synergy_against_side; recent_form_mismatch,teammate_synergy_against_side; recent_form_mismatch,
,3ff7b873a5b96e5a449d,2026-05-09,Marcus Smart,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",RA,OVER,7.5,10,9.13,1.63,1.63,0.529042,0.543161,34.13,5.76,,EXPECTED,,5,1.58,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.654737,0.59,0,0.07,0.584737,recent_form_mismatch,recent_form_mismatch,
,40a4872e98b6ef046bd9,2026-05-09,Chet Holmgren,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",AST,OVER,1.5,8,1.97,0.47,0.47,0.595738,0.516313,32.41,5.36,,EXPECTED,,2,4.85,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.6544,0.59,0,0.031,0.6234,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,bb094f83d5c137048e2f,2026-05-09,Luguentz Dort,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",AST,UNDER,1.5,5,1.45,-0.05,0.05,0.712462,0.629416,25.72,2.54,,EXPECTED,,5,2.7,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.653895,0.575,0,0.031,0.622895,thin_projection_gap; minutes_trend_against_side; recent_form_mismatch,minutes_trend_against_side; recent_form_mismatch,
,5037109754ccdd160947,2026-05-09,Jake LaRavia,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PTS,OVER,3.5,9,3.25,-0.25,0.25,0.789685,0.640882,12.82,6.17,,EXPECTED,,9,-3.62,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.653533,0.48,-0.025,0.076,0.577533,low_projected_minutes; projection_side_split; thin_projection_gap; minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,
,32f4569f2b070e416c19,2026-05-09,Max Strus,CLE,DET,DET@CLE,"May 9, 3:00 PM",PR,UNDER,13.5,8,13.31,-0.19,0.19,0.67537,0.539952,25.76,3.94,,CONFIRMED,,5,3.91,100,PLAYOFF_HIGH_LEVERAGE,0,1,9.47,14.45,,C,COVERAGE,0.653493,0.59905,0,0.025,0.628493,thin_projection_gap; minutes_trend_against_side; recent_form_mismatch,minutes_trend_against_side; recent_form_mismatch,
,4c23c854fedc9574694c,2026-05-09,Duncan Robinson,DET,CLE,DET@CLE,"May 9, 3:00 PM",PTS,OVER,11.5,9,11.22,-0.28,0.28,0.672668,0.581081,32.88,5,,CONFIRMED,,6,3.73,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.653032,0.57,-0.025,0.206,0.447032,projection_side_split; thin_projection_gap; wide_minutes_range; recent_form_mismatch,wide_minutes_range; recent_form_mismatch,
,9320ed2ed6f263a1fc1d,2026-05-09,Daniss Jenkins,DET,CLE,DET@CLE,"May 9, 3:00 PM",REB,OVER,2.5,10,2.43,-0.07,0.07,0.748683,0.597575,23.09,7.14,,CONFIRMED,,12,8.76,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.652107,0.51,-0.025,0.07,0.582107,projection_side_split; thin_projection_gap; wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,
,da3c046f8caa37f6d3a4,2026-05-09,Jake LaRavia,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PRA,OVER,5.5,3,6.99,1.49,1.49,0.724861,0.691716,12.82,6.17,,EXPECTED,,9,-3.62,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.652049,0.48,-0.025,0.07,0.582049,low_projected_minutes; minimum_book_depth; minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,
,ddd6a890154c9d17032e,2026-05-09,Jarrett Allen,CLE,DET,DET@CLE,"May 9, 3:00 PM",AST,UNDER,1.5,6,1.71,0.21,0.21,0.654526,0.579869,28.91,4.3,,CONFIRMED,,4,-0.22,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.651113,0.585,0,0.031,0.620113,projection_side_split; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,2b81c26b87b2501d028f,2026-05-09,Jaylon Tyson,CLE,DET,DET@CLE,"May 9, 3:00 PM",PA,UNDER,9,4,7.87,-1.13,1.13,0.746949,0.670293,17.07,4.24,,CONFIRMED,,9,1.95,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.650209,0.525,-0.025,0.025,0.625209,low_projected_minutes; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,85819da0e1f6677a931f,2026-05-09,Ausar Thompson,DET,CLE,DET@CLE,"May 9, 3:00 PM",AST,OVER,3.5,9,3.3,-0.2,0.2,0.576547,0.512238,32.73,5.43,,CONFIRMED,,5,-0.7,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.648708,0.585,0,0.206,0.442708,projection_side_split; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,5344c0119aadb95ff9f0,2026-05-09,Daniss Jenkins,DET,CLE,DET@CLE,"May 9, 3:00 PM",AST,UNDER,3.5,9,3.7,0.2,0.2,0.747038,0.583851,23.09,7.14,,CONFIRMED,,12,8.76,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.648356,0.46,-0.025,0.076,0.572356,projection_side_split; thin_projection_gap; wide_minutes_range; minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,
,b60aaec6e72847107b3d,2026-05-09,Isaiah Hartenstein,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PA,OVER,11.5,8,11.83,0.33,0.33,0.646343,0.509567,25.89,4.89,,EXPECTED,,7,5.43,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.647964,0.59,0,0.025,0.622964,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,2880d383dde0ea5ea4d7,2026-05-09,Deandre Ayton,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PA,OVER,10.5,7,13.1,2.6,2.6,0.557913,0.546656,29.7,4.15,,EXPECTED,,7,-2.21,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,4.39,,D,COVERAGE,0.646123,0.514392,0,0.07,0.576123,baseline_source; minutes_trend_against_side; teammate_synergy_against_side; recent_form_mismatch,minutes_trend_against_side; teammate_synergy_against_side; recent_form_mismatch,
,13d669b2b476c3c84950,2026-05-09,Daniss Jenkins,DET,CLE,DET@CLE,"May 9, 3:00 PM",PA,OVER,13.5,8,12.43,-1.07,1.07,0.653559,0.550171,23.09,7.14,,CONFIRMED,,12,8.76,100,PLAYOFF_HIGH_LEVERAGE,1,0,11.11,0,,C,COVERAGE,0.645015,0.545,-0.025,0.2,0.445015,projection_side_split; wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,
,42da5e2108fd5c76be5a,2026-05-09,Alex Caruso,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",THREES,UNDER,1.5,8,1.42,-0.08,0.08,0.724328,0.66091,21.8,5.68,,EXPECTED,,8,3.56,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.644706,0.48,-0.025,0.025,0.619706,low_projected_minutes; thin_projection_gap; minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,
,ac119817200db68fb586,2026-05-09,LeBron James,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",REB,UNDER,6.5,11,6.89,0.39,0.39,0.623098,0.586573,37.34,7.17,,EXPECTED,,3,1.55,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.644678,0.565,0,0.07,0.574678,projection_side_split; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,b6aae0090b0cb7e77f31,2026-05-09,Cason Wallace,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",AST,OVER,2,8,2.67,0.67,0.67,0.623236,0.477799,23.21,3.17,,EXPECTED,,6,1.45,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.643958,0.6,0,0.031,0.612958,recent_form_mismatch,recent_form_mismatch,
,220429d34f7b31db4808,2026-05-09,LeBron James,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PA,UNDER,30.5,10,31.94,1.44,1.44,0.583402,0.560679,37.34,7.17,,EXPECTED,,3,1.55,100,PLAYOFF_HIGH_LEVERAGE,0,1,15.06,0,,D,COVERAGE,0.643907,0.53,0,0.07,0.573907,baseline_source; projection_side_split; teammate_synergy_against_side; recent_form_mismatch,teammate_synergy_against_side; recent_form_mismatch,
,d285d97c45938a659437,2026-05-09,Jaylon Tyson,CLE,DET,DET@CLE,"May 9, 3:00 PM",PRA,UNDER,12.5,7,11.59,-0.91,0.91,0.720996,0.587202,17.07,4.24,,CONFIRMED,,9,1.95,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.643038,0.525,-0.025,0.025,0.618038,low_projected_minutes; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,308bda2c86e23bca3ab5,2026-05-09,Isaiah Joe,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PRA,OVER,5.5,4,8.43,2.93,2.93,0.6665,0.638805,11.66,4.63,,EXPECTED,,11,-5.41,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.642536,0.44,-0.025,0.025,0.617536,low_projected_minutes; wide_minutes_range; minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,
,7a4fb7a9fb4c56806b3f,2026-05-09,Duncan Robinson,DET,CLE,DET@CLE,"May 9, 3:00 PM",PRA,OVER,16.5,9,16.28,-0.22,0.22,0.641721,0.552272,32.88,5,,CONFIRMED,,6,3.73,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.641828,0.57,-0.025,0.2,0.441828,projection_side_split; thin_projection_gap; wide_minutes_range; recent_form_mismatch,wide_minutes_range; recent_form_mismatch,
,58ddf6868e46a4421e38,2026-05-09,Dennis Schröder,CLE,DET,DET@CLE,"May 9, 3:00 PM",PTS,OVER,6.5,7,6.65,0.15,0.15,0.79561,0.62021,16.71,4.2,,CONFIRMED,,14,1.89,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.640223,0.51,-0.025,0.031,0.609223,low_projected_minutes; thin_projection_gap; wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,
,e5d5cf2596621c446be9,2026-05-09,Isaiah Hartenstein,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PRA,UNDER,20.5,11,21.45,0.95,0.95,0.585617,0.583861,25.89,4.89,,EXPECTED,,7,5.43,100,PLAYOFF_HIGH_LEVERAGE,1,0,8.85,0,,D,COVERAGE,0.638968,0.505,0,0.025,0.613968,projection_side_split; minutes_trend_against_side; teammate_synergy_against_side; recent_form_mismatch,minutes_trend_against_side; teammate_synergy_against_side; recent_form_mismatch,
,52467c78950453d3a433,2026-05-09,Cason Wallace,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PTS,UNDER,6.5,11,6.2,-0.3,0.3,0.559755,0.516418,23.21,3.17,,EXPECTED,,6,1.45,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.638071,0.575,0,0.031,0.607071,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,1354b4f0130dbab43604,2026-05-09,Cade Cunningham,DET,CLE,DET@CLE,"May 9, 3:00 PM",REB,UNDER,5.5,10,5.21,-0.29,0.29,0.503133,0.462012,41.95,5.92,,CONFIRMED,,1,2.19,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.637979,0.56,0,0.07,0.567979,thin_projection_gap; minutes_trend_against_side; recent_form_mismatch,minutes_trend_against_side; recent_form_mismatch,
,844fb8aea45b877e3320,2026-05-09,Rui Hachimura,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",RA,UNDER,5.5,7,5.66,0.16,0.16,0.642436,0.591132,36.1,5.11,,EXPECTED,,2,0.37,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.637664,0.525,-0.025,0.07,0.567664,projection_side_split; auxiliary_side_sample_risk; thin_projection_gap; wide_minutes_range; recent_form_mismatch,wide_minutes_range; recent_form_mismatch,
,f56a913196ff108dbba2,2026-05-09,LeBron James,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PR,OVER,28.5,10,30.33,1.83,1.83,0.5095,0.536488,37.34,7.17,,EXPECTED,,3,1.55,100,PLAYOFF_HIGH_LEVERAGE,0,1,5.75,0,,D,COVERAGE,0.637618,0.623542,0,0.07,0.567618,baseline_source; recent_form_mismatch,recent_form_mismatch,
,1a20a72560e8ddb17e32,2026-05-09,Luke Kennard,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",AST,UNDER,1.5,7,2.71,1.21,1.21,0.632018,0.518808,27.36,8.98,,EXPECTED,,6,-3.35,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.637596,0.5,0,0.076,0.561596,projection_side_split; volatile_minutes; recent_form_mismatch,volatile_minutes; recent_form_mismatch,
,2e0617af80dca2a8163b,2026-05-09,Dean Wade,CLE,DET,DET@CLE,"May 9, 3:00 PM",AST,OVER,0.5,5,1.06,0.56,0.56,0.642624,0.509848,25.13,3.75,,CONFIRMED,,6,0.07,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.637201,0.62,0,0.031,0.606201,recent_form_mismatch,recent_form_mismatch,
,96bc575ca3403d579e40,2026-05-09,Austin Reaves,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PTS,UNDER,21.5,11,21.01,-0.49,0.49,0.583692,0.560692,35.44,4.69,,EXPECTED,,4,0.3,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.636628,0.565,0,0.076,0.560628,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,3394815a3141c6eb3db8,2026-05-09,Duncan Robinson,DET,CLE,DET@CLE,"May 9, 3:00 PM",AST,OVER,1.5,7,2.53,1.03,1.03,0.576328,0.515268,32.88,5,,CONFIRMED,,6,3.73,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.636477,0.57,-0.025,0.206,0.430477,wide_minutes_range; recent_form_mismatch,wide_minutes_range; recent_form_mismatch,
,73d45780b08b46aa1102,2026-05-09,Cason Wallace,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PA,OVER,8.5,7,8.87,0.37,0.37,0.628241,0.509567,23.21,3.17,,EXPECTED,,6,1.45,100,PLAYOFF_HIGH_LEVERAGE,1,0,8.13,0,,C,COVERAGE,0.636306,0.635,0,0.025,0.611306,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,ecfcbf60954b34d3f299,2026-05-09,Luke Kennard,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PA,UNDER,10.5,6,11.81,1.31,1.31,0.633862,0.520427,27.36,8.98,,EXPECTED,,6,-3.35,100,PLAYOFF_HIGH_LEVERAGE,0,1,5.57,0,,D,COVERAGE,0.635822,0.467508,0,0.07,0.565822,projection_side_split; volatile_minutes; teammate_synergy_against_side; recent_form_mismatch,volatile_minutes; teammate_synergy_against_side; recent_form_mismatch,
,be13a44d82f30ccf8d7c,2026-05-09,Tobias Harris,DET,CLE,DET@CLE,"May 9, 3:00 PM",AST,OVER,1.5,7,1.65,0.15,0.15,0.548918,0.510945,36.86,4.81,,CONFIRMED,,2,2.77,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.634338,0.61,0,0.206,0.428338,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,733b8088633c87879bd0,2026-05-09,Dean Wade,CLE,DET,DET@CLE,"May 9, 3:00 PM",PA,OVER,6,4,5.53,-0.47,0.47,0.635829,0.549268,25.13,3.75,,CONFIRMED,,6,0.07,100,PLAYOFF_HIGH_LEVERAGE,0,1,3.78,0,,C,COVERAGE,0.634097,0.64205,0,0.025,0.609097,projection_side_split; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,a7c84046dbf1d3c4b93a,2026-05-09,Luke Kennard,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PRA,UNDER,13.5,9,14.65,1.15,1.15,0.608968,0.590255,27.36,8.98,,EXPECTED,,6,-3.35,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.63385,0.5,0,0.07,0.56385,baseline_source; projection_side_split; volatile_minutes; recent_form_mismatch,volatile_minutes; recent_form_mismatch,
,bbb4b0b8b0e6e3b69d95,2026-05-09,Tobias Harris,DET,CLE,DET@CLE,"May 9, 3:00 PM",THREES,UNDER,1.5,10,1.5,0,0,0.609468,0.600982,36.86,4.81,,CONFIRMED,,2,2.77,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.633842,0.56,0,0.07,0.563842,thin_projection_gap; minutes_trend_against_side; recent_form_mismatch,minutes_trend_against_side; recent_form_mismatch,
,db4869295883b502834a,2026-05-09,Evan Mobley,CLE,DET,DET@CLE,"May 9, 3:00 PM",AST,OVER,3.5,9,3.61,0.11,0.11,0.516628,0.484443,34.79,4.84,,CONFIRMED,,3,0.06,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.633748,0.585,0,0.031,0.602748,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,c47a43c7d29d0f98c713,2026-05-09,Chet Holmgren,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",REB,OVER,8.5,10,9.77,1.27,1.27,0.573969,0.54662,32.41,5.36,,EXPECTED,,2,4.85,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.633058,0.59,0,0.025,0.608058,baseline_source; recent_form_mismatch,recent_form_mismatch,
,9046d7472bb9c7e64cac,2026-05-09,Marcus Smart,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",REB,UNDER,3.5,10,3.78,0.28,0.28,0.588693,0.56551,34.13,5.76,,EXPECTED,,5,1.58,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.632603,0.565,0,0.07,0.562603,projection_side_split; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,92d60938eb0d82e8d72e,2026-05-09,Duncan Robinson,DET,CLE,DET@CLE,"May 9, 3:00 PM",PA,OVER,13.5,9,13.75,0.25,0.25,0.611271,0.51265,32.88,5,,CONFIRMED,,6,3.73,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,6.55,,C,COVERAGE,0.6316,0.535,-0.025,0.2,0.4316,thin_projection_gap; wide_minutes_range; teammate_synergy_against_side; recent_form_mismatch,wide_minutes_range; teammate_synergy_against_side; recent_form_mismatch,
,f092d43b9db731273aa1,2026-05-09,Luguentz Dort,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",RA,OVER,3.5,7,4.47,0.97,0.97,0.598372,0.617944,25.72,2.54,,EXPECTED,,5,2.7,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.631286,0.625,0,0.025,0.606286,recent_form_mismatch,recent_form_mismatch,
,961b8be5a75eaa8f7bd2,2026-05-09,Austin Reaves,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",REB,UNDER,4.5,10,4.44,-0.06,0.06,0.601089,0.579199,35.44,4.69,,EXPECTED,,4,0.3,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.630884,0.565,0,0.07,0.560884,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,299ff1ef9c36ddb7df1f,2026-05-09,Austin Reaves,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",RA,UNDER,10.5,10,10.25,-0.25,0.25,0.577993,0.572482,35.44,4.69,,EXPECTED,,4,0.3,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.630853,0.565,0,0.07,0.560853,auxiliary_side_sample_risk; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,cf7e8e2c0649c4a1e22d,2026-05-09,Ausar Thompson,DET,CLE,DET@CLE,"May 9, 3:00 PM",RA,UNDER,10.5,10,9.58,-0.92,0.92,0.595786,0.564242,32.73,5.43,,CONFIRMED,,5,-0.7,100,PLAYOFF_HIGH_LEVERAGE,1,0,2.32,0,,D,COVERAGE,0.630652,0.571467,0,0.07,0.560652,baseline_source; auxiliary_side_sample_risk; teammate_synergy_against_side; recent_form_mismatch,teammate_synergy_against_side; recent_form_mismatch,
,58b4a8e84606d8f656db,2026-05-09,Marcus Smart,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",THREES,OVER,1.5,9,2.13,0.63,0.63,0.564317,0.546755,34.13,5.76,,EXPECTED,,5,1.58,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.629923,0.59,0,0.07,0.559923,auxiliary_side_sample_risk; recent_form_mismatch,recent_form_mismatch,
,b8b82d59c328949fcf86,2026-05-09,Max Strus,CLE,DET,DET@CLE,"May 9, 3:00 PM",RA,OVER,5.5,7,6.96,1.46,1.46,0.547578,0.574958,25.76,3.94,,CONFIRMED,,5,3.91,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.629258,0.62,0,0.025,0.604258,recent_form_mismatch,recent_form_mismatch,
,22fbdf0502219a593296,2026-05-09,Luke Kennard,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PTS,UNDER,8.5,9,9.1,0.6,0.6,0.604622,0.522205,27.36,8.98,,EXPECTED,,6,-3.35,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.626874,0.5,0,0.076,0.550874,projection_side_split; counter_projection_pts_under_thin_gap; volatile_minutes; recent_form_mismatch,volatile_minutes; recent_form_mismatch,
,123aa8f8dd6b13edc16b,2026-05-09,Isaiah Stewart,DET,CLE,DET@CLE,"May 9, 3:00 PM",REB,UNDER,2.5,10,3.4,0.9,0.9,0.619117,0.471288,12.27,4.04,,CONFIRMED,,14,-2.8,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.626421,0.51,-0.025,0.07,0.556421,low_projected_minutes; projection_side_split; wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,
,28682fde353f3849b1c5,2026-05-09,Jaxson Hayes,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PTS,OVER,4.5,8,4.55,0.05,0.05,0.770641,0.534058,14.38,4.7,,EXPECTED,,8,-1.43,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.624817,0.505,-0.025,0.076,0.548817,low_projected_minutes; thin_projection_gap; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,4ae535e10a2d830e1f79,2026-05-09,Isaiah Hartenstein,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PR,UNDER,17.5,9,18.21,0.71,0.71,0.588781,0.559767,25.89,4.89,,EXPECTED,,7,5.43,100,PLAYOFF_HIGH_LEVERAGE,1,0,8.15,0,,D,COVERAGE,0.624765,0.505,0,0.025,0.599765,projection_side_split; minutes_trend_against_side; teammate_synergy_against_side; recent_form_mismatch,minutes_trend_against_side; teammate_synergy_against_side; recent_form_mismatch,
