date,rule,cardSize,playerTabPicksOnDay,usedLegsOnDay,unusedLegsOnDay,cardIndex,card_hit,eligibleLegsOnDay,legA_correct,legA_line,legA_market,legA_player,legA_score,legA_side,legA_team,legB_correct,legB_line,legB_market,legB_player,legB_score,legB_side,legB_team,legC_correct,legC_line,legC_market,legC_player,legC_score,legC_side,legC_team,legD_correct,legD_line,legD_market,legD_player,legD_score,legD_side,legD_team,legE_correct,legE_line,legE_market,legE_player,legE_score,legE_side,legE_team,legF_correct,legF_line,legF_market,legF_player,legF_score,legF_side,legF_team
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,74,True,100,True,5.5,AST,Giannis Antetokounmpo,0.78972,OVER,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,75,True,100,True,11.5,PR,Yves Missi,0.787848,UNDER,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,76,True,100,True,23.5,PR,Onyeka Okongwu,0.78487,OVER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,77,False,100,False,6.5,PTS,Day'Ron Sharpe,0.783477,OVER,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,78,True,100,True,13.5,PRA,Jarace Walker,0.783116,OVER,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,79,True,100,True,20.75,PR,Dyson Daniels,0.781498,UNDER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,80,True,100,True,2.5,AST,Zach LaVine,0.778957,OVER,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,81,False,100,False,2.5,THREES,Sam Hauser,0.778872,UNDER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,82,True,100,True,15.5,PRA,Mouhamed Gueye,0.778131,UNDER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,83,True,100,True,17.5,PTS,Miles Bridges,0.775028,UNDER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,84,True,100,True,1.5,AST,Johnny Furphy,0.772545,OVER,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,85,False,100,False,25.5,PA,Nickeil Alexander-Walker,0.766123,OVER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,86,True,100,True,15.75,PA,Anfernee Simons,0.76313,UNDER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,87,True,100,True,15.5,PTS,Payton Pritchard,0.762536,UNDER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,88,True,100,True,2.5,THREES,Derrick White,0.752586,UNDER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,89,True,100,True,5.5,PTS,Luke Kennard,0.749238,OVER,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,90,True,100,True,2.5,AST,Cedric Coward,0.742063,UNDER,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,91,True,100,True,0.5,THREES,Josh Green,0.731327,OVER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,92,True,100,True,6.5,PTS,Kentavious Caldwell-Pope,0.72544,OVER,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,93,True,100,True,9.5,REB,Moussa Diabaté,0.725141,UNDER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,94,True,100,True,0.5,THREES,Luka Garza,0.720192,UNDER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,95,True,100,True,8.5,AST,Ja Morant,0.713279,OVER,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,96,True,100,True,5.5,PTS,John Konchar,0.710955,UNDER,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,97,True,100,True,7.5,PTS,Gradey Dick,0.704394,OVER,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,98,True,100,True,11.5,PTS,Jordan Poole,0.696429,UNDER,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,99,True,100,True,8.5,REB,Neemias Queta,0.691242,OVER,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,player_tab_best_market_singles_90_v1,1,100,100,0,100,True,100,True,3.5,REB,Ochai Agbaji,0.674271,UNDER,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,1,True,117,True,18.5,PA,Josh Giddey,0.935867,OVER,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,2,True,117,True,17.5,PR,Jerami Grant,0.932592,UNDER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,3,True,117,True,24.5,PTS,Kawhi Leonard,0.932286,UNDER,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,4,True,117,True,17.5,PA,Brice Sensabaugh,0.9275,UNDER,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,5,True,117,True,28.5,PRA,Nikola Vučević,0.926468,UNDER,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,6,True,117,True,7.5,REB,Amen Thompson,0.92374,UNDER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,7,True,117,True,11.5,PR,Tre Jones,0.921249,OVER,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,8,True,117,True,16.5,PRA,Ayo Dosunmu,0.919538,UNDER,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,9,True,117,True,8.5,PR,Isaac Okoro,0.917588,OVER,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,10,True,117,True,15.5,PRA,Anthony Black,0.915259,UNDER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,11,True,117,True,29.5,PR,Cooper Flagg,0.913865,OVER,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,12,True,117,True,13.5,PTS,Matas Buzelis,0.910808,UNDER,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,13,True,117,True,36.5,PR,Victor Wembanyama,0.901329,OVER,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,14,True,117,True,4.5,REB,Gui Santos,0.90071,UNDER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,15,True,117,True,21.5,PR,P.J. Washington,0.896893,UNDER,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,16,True,117,True,22.5,PR,Jusuf Nurkić,0.88691,OVER,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,17,True,117,True,18.5,PRA,Jrue Holiday,0.886577,OVER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,18,True,117,True,9.5,PRA,Dominick Barlow,0.88489,OVER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,19,True,117,True,12.0,RA,LeBron James,0.879962,UNDER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,20,True,117,True,15.5,PR,Caleb Love,0.879705,OVER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,21,True,117,True,10.5,PR,Marcus Smart,0.877833,UNDER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,22,True,117,True,7.5,REB,Jalen Smith,0.876185,UNDER,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,23,True,117,True,22.5,PRA,Jaden McDaniels,0.875176,OVER,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,24,False,117,False,30.5,PA,Deni Avdija,0.875025,OVER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,25,True,117,True,12.5,RA,Stephon Castle,0.873433,OVER,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,26,True,117,True,9.75,RA,De'Aaron Fox,0.871302,OVER,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,27,True,117,True,19.5,PR,Keldon Johnson,0.869448,OVER,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,28,True,117,True,17.5,PRA,Isaiah Collier,0.869136,UNDER,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,29,True,117,True,31.5,PRA,Bam Adebayo,0.868442,OVER,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,30,True,117,True,20.5,PTS,Desmond Bane,0.86629,OVER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,31,True,117,True,4.5,RA,Max Christie,0.866072,OVER,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,32,True,117,True,16.5,PA,Coby White,0.865334,OVER,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,33,True,117,True,38.25,PA,Luka Dončić,0.862498,OVER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,34,True,117,True,11.5,PTS,Brandon Williams,0.860362,OVER,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,35,True,117,True,9.5,PR,Svi Mykhailiuk,0.859091,OVER,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,36,True,117,True,5.5,PR,Tristan da Silva,0.856848,OVER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,37,True,117,True,34.5,PA,Anthony Edwards,0.856621,UNDER,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,38,True,117,True,17.5,PTS,Kon Knueppel,0.856507,UNDER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,39,True,117,True,26.5,PR,Alex Sarr,0.856359,UNDER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,40,True,117,True,36.5,PRA,LaMelo Ball,0.85576,UNDER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,41,True,117,True,5.5,RA,Ace Bailey,0.855601,OVER,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,42,True,117,True,3.5,PA,Sion James,0.855594,OVER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,43,True,117,True,7.5,PR,Ryan Kalkbrenner,0.853852,OVER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,44,True,117,True,24.5,PA,Norman Powell,0.852537,UNDER,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,45,True,117,True,18.5,PR,Jonas Valančiūnas,0.852044,OVER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,46,True,117,True,34.0,PRA,Keyonte George,0.851245,UNDER,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,47,True,117,True,26.5,PR,Shaedon Sharpe,0.850837,OVER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,48,True,117,True,4.5,RA,Quentin Grimes,0.848366,UNDER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,49,True,117,True,9.5,PR,Bruce Brown,0.848063,OVER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,50,True,117,True,16.5,PR,Moses Moody,0.848062,UNDER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,51,False,117,False,18.5,PRA,Pelle Larsson,0.847972,OVER,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,52,True,117,True,25.5,PTS,Tyrese Maxey,0.847828,OVER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,53,True,117,True,13.5,PR,Simone Fontecchio,0.847768,OVER,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,54,True,117,True,24.5,PRA,Brandin Podziemski,0.847661,UNDER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,55,True,117,True,18.5,PA,Donte DiVincenzo,0.847096,UNDER,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,56,True,117,True,10.5,PTS,Rudy Gobert,0.84516,UNDER,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,57,True,117,True,19.5,PRA,Deandre Ayton,0.842697,UNDER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,58,True,117,True,22.5,PRA,De'Anthony Melton,0.841778,OVER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,59,True,117,True,12.5,PA,Kyle Filipowski,0.841312,UNDER,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,60,True,117,True,6.5,REB,Naz Reid,0.841099,UNDER,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,61,True,117,True,12.5,RA,Jamal Murray,0.840055,UNDER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,62,True,117,True,10.5,PA,Tari Eason,0.835824,OVER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,63,True,117,True,27.5,PA,Julius Randle,0.835553,OVER,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,64,True,117,True,29.5,PRA,Aaron Gordon,0.835203,UNDER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,65,True,117,True,14.5,PA,Toumani Camara,0.833541,OVER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,66,True,117,True,36.5,PRA,Paolo Banchero,0.831718,UNDER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,67,True,117,True,1.5,AST,Justin Champagnie,0.831014,OVER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,68,False,117,False,24.5,PTS,Kevin Durant,0.830917,UNDER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,69,True,117,True,11.5,PRA,Cody Williams,0.830821,OVER,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,70,True,117,True,13.5,PR,Rui Hachimura,0.830234,OVER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,71,True,117,True,25.5,PR,Paul George,0.824554,UNDER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,72,True,117,True,12.5,PTS,Julian Champagnie,0.824501,OVER,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,73,False,117,False,14.5,PRA,Harrison Barnes,0.823963,OVER,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,74,True,117,True,19.5,PA,VJ Edgecombe,0.823658,UNDER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,75,True,117,True,12.5,PA,Donovan Clingan,0.823047,UNDER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,76,True,117,True,15.5,PRA,Nikola Jović,0.822192,UNDER,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,77,True,117,True,17.5,PA,Andrew Wiggins,0.818094,UNDER,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,78,True,117,True,20.5,PA,Naji Marshall,0.817386,OVER,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,79,True,117,True,23.5,PR,Peyton Watson,0.816198,OVER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,80,True,117,True,6.5,PA,Sidy Cissoko,0.815909,UNDER,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,81,False,117,False,13.0,PR,Klay Thompson,0.815588,OVER,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,82,True,117,True,9.5,PA,Moussa Diabaté,0.809409,OVER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,83,False,117,False,27.5,PTS,Stephen Curry,0.807836,UNDER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,84,True,117,True,16.5,PRA,Jalen Pickett,0.806709,UNDER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,85,True,117,True,7.5,PTS,Jake LaRavia,0.806309,UNDER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,86,True,117,True,8.5,RA,Brandon Miller,0.803986,UNDER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,87,True,117,True,0.5,AST,Brook Lopez,0.798525,OVER,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,88,True,117,True,11.5,PTS,Collin Sexton,0.798233,OVER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,89,True,117,True,5.5,PTS,Spencer Jones,0.795975,UNDER,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,90,True,117,True,9.5,PTS,Draymond Green,0.786455,UNDER,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,91,True,117,True,18.5,PRA,Reed Sheppard,0.785922,OVER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,92,True,117,True,28.5,PR,Alperen Sengun,0.784845,UNDER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,93,True,117,True,10.5,RA,Bub Carrington,0.783942,UNDER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,94,True,117,True,24.5,PTS,Joel Embiid,0.781867,OVER,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,95,True,117,True,5.0,PTS,Jaxson Hayes,0.780463,OVER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,96,True,117,True,19.5,PRA,Khris Middleton,0.777789,UNDER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,97,True,117,True,3.5,REB,Caleb Martin,0.763616,UNDER,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,98,True,117,True,0.5,REB,Gabe Vincent,0.761944,OVER,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,99,True,117,True,2.5,PTS,Tyus Jones,0.757379,OVER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,100,True,117,True,2.5,THREES,Tre Johnson,0.755546,OVER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,101,True,117,True,17.75,PA,Miles Bridges,0.754624,UNDER,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,102,True,117,True,9.5,PR,Josh Okogie,0.75417,OVER,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,103,True,117,True,1.5,AST,Will Riley,0.752547,UNDER,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,player_tab_best_market_singles_90_v1,1,117,117,0,104,True,117,True,8.5,PTS,Moritz Wagner,0.740013,OVER,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
