date,playerId,playerName,market,side,target,actualSide,line,actualValue,projectedValue,gap,absGap,sideGap,expectedMinutes,minutesVolatility,starterRateLast10,priceLeanSide,isProjectionSide,isFinalSide,isFavoredSide,rowKey,prob,row_code,selectionSource,outcome,seasonMinutesAvg,minutesLiftPct,activeCorePts,activeCoreAst,missingCorePts,missingCoreAst,missingCoreShare,stepUpRoleFlag,l5MarketDeltaAvg,l5OverRate,l5MinutesAvg,openingTeamSpread,openingTotal,lineupTimingConfidence,completenessScore,sideOver,m_PTS,m_REB,m_AST,m_THREES,m_PRA,m_PA,m_PR,m_RA,correct,xgbProb,pN,pWins,pLastN,pLastWins,pBucketN,pBucketWins,pRate_s3,pLastRate_s3,pBucketRate_s3,pRate_s5,pLastRate_s5,pBucketRate_s5,pRate_s8,pLastRate_s8,pBucketRate_s8,pRate_s12,pLastRate_s12,pBucketRate_s12,pRate_s20,pLastRate_s20,pBucketRate_s20,pid_code,mode
2025-11-20,cmm6n18yi00hvdx10esalrl5d,Jericho Sims,RA,UNDER,1,UNDER,15.5,3.0,2.19,-13.31,13.31,13.31,7.26,4.94,0.0,-0.0,1,1,0,2025-11-20|cmm6n18yi00hvdx10esalrl5d|RA,0.8425845732439082,18836.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-20,cmm6n18yi00hvdx10esalrl5d,Jericho Sims,PR,UNDER,1,UNDER,21.5,7.0,3.76,-17.740000000000002,17.740000000000002,17.740000000000002,7.26,4.94,0.0,-0.0,1,1,0,2025-11-20|cmm6n18yi00hvdx10esalrl5d|PR,0.8433193915089702,18835.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-20,cmm6n18yi00hvdx10esalrl5d,Jericho Sims,PA,UNDER,1,UNDER,14.5,4.0,1.95,-12.55,12.55,12.55,7.26,4.94,0.0,0.0867,1,1,1,2025-11-20|cmm6n18yi00hvdx10esalrl5d|PA,0.8414318229129866,18834.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-20,cmm6n18yi00hvdx10esalrl5d,Jericho Sims,PRA,UNDER,1,UNDER,25.0,7.0,3.95,-21.05,21.05,21.05,7.26,4.94,0.0,-0.01,1,0,0,2025-11-20|cmm6n18yi00hvdx10esalrl5d|PRA,0.8272502892341708,18833.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-20,cmm6n1dri00lbdx10sxi183xp,GG Jackson,PR,UNDER,1,UNDER,21.5,15.0,6.79,-14.71,14.71,14.71,8.06,6.03,0.0,0.0103,1,1,1,2025-11-20|cmm6n1dri00lbdx10sxi183xp|PR,0.8254505860972312,18929.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-20,cmm6n1dri00lbdx10sxi183xp,GG Jackson,PRA,UNDER,1,UNDER,23.5,16.0,7.25,-16.25,16.25,16.25,8.06,6.03,0.0,0.0021,1,1,1,2025-11-20|cmm6n1dri00lbdx10sxi183xp|PRA,0.8222926802924576,18927.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-20,cmm6n1dri00lbdx10sxi183xp,GG Jackson,PA,UNDER,1,UNDER,17.5,7.0,5.54,-11.96,11.96,11.96,8.06,6.03,0.0,-0.0,1,1,0,2025-11-20|cmm6n1dri00lbdx10sxi183xp|PA,0.8222926802924576,18928.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-20,cmm6n1dga00l3dx10gijvqomh,Olivier-Maxence Prosper,PRA,UNDER,1,UNDER,18.5,13.0,6.3,-12.2,12.2,12.2,10.07,9.65,0.0,-0.0,1,1,0,2025-11-20|cmm6n1dga00l3dx10gijvqomh|PRA,0.8090739983107064,18919.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-20,cmm6n1dga00l3dx10gijvqomh,Olivier-Maxence Prosper,PR,UNDER,1,UNDER,17.5,12.0,5.97,-11.53,11.53,11.53,10.07,9.65,0.0,-0.0,1,1,0,2025-11-20|cmm6n1dga00l3dx10gijvqomh|PR,0.8090739983107064,18921.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-20,cmm6n1tki00wjdx103gi7zzjm,Maxime Raynaud,PR,UNDER,1,UNDER,25.5,15.0,9.83,-15.67,15.67,15.67,13.59,5.64,0.0,-0.0296,1,0,0,2025-11-20|cmm6n1tki00wjdx103gi7zzjm|PR,0.8077606877888743,19021.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-20,cmm6n1tki00wjdx103gi7zzjm,Maxime Raynaud,PRA,UNDER,1,UNDER,28.0,16.0,10.5,-17.5,17.5,17.5,13.59,5.64,0.0,0.0106,1,1,1,2025-11-20|cmm6n1tki00wjdx103gi7zzjm|PRA,0.8024810138055753,19019.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-21,cmm6n1prk00tvdx10okanm8eo,Jarace Walker,PRA,UNDER,1,UNDER,25.5,10.0,14.2,-11.3,11.3,11.3,28.57,4.67,0.0,0.0106,1,1,1,2025-11-21|cmm6n1prk00tvdx10okanm8eo|PRA,0.8277366571144705,19654.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-21,cmm6n1rv600vddx10m93ha4ch,Caleb Love,PRA,UNDER,0,OVER,24.5,38.0,12.82,-11.68,11.68,11.68,14.89,7.91,0.0,-0.0,1,1,0,2025-11-21|cmm6n1rv600vddx10m93ha4ch|PRA,0.8181401847671815,19714.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-21,cmm6n1una00xbdx106uu4zv5m,Cody Williams,PRA,UNDER,1,UNDER,22.5,4.0,7.29,-15.21,15.21,15.21,14.41,6.45,0.0,-0.0,1,1,0,2025-11-21|cmm6n1una00xbdx106uu4zv5m|PRA,0.8154471736103451,19748.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-21,cmm6n1uf100x5dx104x2wdb9t,Brice Sensabaugh,PA,UNDER,1,UNDER,24.5,8.0,10.37,-14.13,14.13,14.13,13.49,7.71,0.0,0.025,1,1,1,2025-11-21|cmm6n1uf100x5dx104x2wdb9t|PA,0.8143621952713399,19744.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-21,cmm6n1una00xbdx106uu4zv5m,Cody Williams,PR,UNDER,1,UNDER,19.0,2.0,6.44,-12.56,12.56,12.56,14.41,6.45,0.0,-0.0,1,1,0,2025-11-21|cmm6n1una00xbdx106uu4zv5m|PR,0.8131826237993753,19750.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-21,cmm6n1una00xbdx106uu4zv5m,Cody Williams,PA,UNDER,1,UNDER,18.75,2.0,5.74,-13.01,13.01,13.01,14.41,6.45,0.0,-0.0043,1,0,0,2025-11-21|cmm6n1una00xbdx106uu4zv5m|PA,0.8015243760268294,19749.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-21,cmm6n1uf100x5dx104x2wdb9t,Brice Sensabaugh,PRA,UNDER,1,UNDER,27.5,10.0,12.63,-14.87,14.87,14.87,13.49,7.71,0.0,-0.0257,1,0,0,2025-11-21|cmm6n1uf100x5dx104x2wdb9t|PRA,0.7943122338999188,19743.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-21,cmm6n1uf100x5dx104x2wdb9t,Brice Sensabaugh,PR,UNDER,1,UNDER,24.5,9.0,11.2,-13.3,13.3,13.3,13.49,7.71,0.0,-0.0123,1,0,0,2025-11-21|cmm6n1uf100x5dx104x2wdb9t|PR,0.7926856691175656,19745.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-21,cmm6n0tkw006vdx10m43b9zdj,Derik Queen,PA,OVER,1,OVER,12.5,31.0,18.5,6.0,6.0,6.0,24.88,7.7,0.0,0.0126,1,1,1,2025-11-21|cmm6n0tkw006vdx10m43b9zdj|PA,0.763723551411072,19147.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-21,cmm6n1zin010tdx10qwtggo8t,Kyshawn George,PRA,OVER,0,UNDER,16.5,12.0,26.72,10.22,10.22,10.22,31.66,4.52,0.0,0.0021,1,1,1,2025-11-21|cmm6n1zin010tdx10qwtggo8t|PRA,0.7715610088365292,19807.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-22,cmm6n20o8011ndx105ixjojgi,Justin Champagnie,PRA,UNDER,1,UNDER,22.5,9.0,9.51,-12.99,12.99,12.99,10.72,6.72,0.0,-0.0368,1,0,0,2025-11-22|cmm6n20o8011ndx105ixjojgi|PRA,0.8359462324051532,20476.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-22,cmm6n20o8011ndx105ixjojgi,Justin Champagnie,PR,UNDER,1,UNDER,20.5,7.0,8.61,-11.89,11.89,11.89,10.72,6.72,0.0,0.0063,1,1,1,2025-11-22|cmm6n20o8011ndx105ixjojgi|PR,0.8390810953255484,20478.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-22,cmm6n1eun00m3dx10mvstqj2d,Cade Cunningham,PA,OVER,1,OVER,22.5,39.0,37.17,14.670000000000002,14.670000000000002,14.670000000000002,36.71,4.14,0.0,0.0326,1,1,1,2025-11-22|cmm6n1eun00m3dx10mvstqj2d|PA,0.814797026415785,20277.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-22,cmm6n1eun00m3dx10mvstqj2d,Cade Cunningham,PRA,OVER,1,OVER,26.5,47.0,42.46,15.96,15.96,15.96,36.71,4.14,0.0,0.0488,1,1,1,2025-11-22|cmm6n1eun00m3dx10mvstqj2d|PRA,0.814797026415785,20276.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-22,cmm6n1eun00m3dx10mvstqj2d,Cade Cunningham,PR,OVER,1,OVER,19.0,37.0,32.89,13.89,13.89,13.89,36.71,4.14,0.0,0.0309,1,1,1,2025-11-22|cmm6n1eun00m3dx10mvstqj2d|PR,0.8020426557773507,20278.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-22,cmm6n18q600hpdx104f0uuc5a,Myles Turner,PR,OVER,1,OVER,13.5,15.0,20.7,7.199999999999999,7.199999999999999,7.199999999999999,30.6,3.75,0.0,0.0177,1,1,1,2025-11-22|cmm6n18q600hpdx104f0uuc5a|PR,0.7959952568018128,20136.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-22,cmm6n18q600hpdx104f0uuc5a,Myles Turner,PRA,OVER,1,OVER,13.5,17.0,21.75,8.25,8.25,8.25,30.6,3.75,0.0,0.0,1,1,0,2025-11-22|cmm6n18q600hpdx104f0uuc5a|PRA,0.7840877855452851,20134.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n1z4l010jdx10l5x2ox6b,Franz Wagner,PRA,OVER,1,OVER,23.5,28.0,33.61,10.11,10.11,10.11,36.17,3.13,0.0,0.0196,1,1,1,2025-11-23|cmm6n1z4l010jdx10l5x2ox6b|PRA,0.8439191998047915,21145.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n0zxo00bfdx103c74th36,Noah Penda,PRA,UNDER,0,OVER,19.5,25.0,4.98,-14.52,14.52,14.52,7.55,7.15,0.0,0.0556,1,1,1,2025-11-23|cmm6n0zxo00bfdx103c74th36|PRA,0.8303122267358326,20699.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n0zmj00b7dx10bw57wv7d,Jase Richardson,PRA,UNDER,0,OVER,18.5,25.0,3.43,-15.07,15.07,15.07,4.93,3.55,0.0,0.0556,1,1,1,2025-11-23|cmm6n0zmj00b7dx10bw57wv7d|PRA,0.8290922511813639,20686.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n1z4l010jdx10l5x2ox6b,Franz Wagner,PA,OVER,1,OVER,19.5,20.0,27.68,8.18,8.18,8.18,36.17,3.13,0.0,0.0192,1,1,1,2025-11-23|cmm6n1z4l010jdx10l5x2ox6b|PA,0.8087721473107713,21146.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n0o600031dx10ghoz3e3p,Quentin Grimes,PA,OVER,1,OVER,12.5,18.0,21.72,9.22,9.22,9.22,31.72,3.23,0.0,0.0187,1,1,1,2025-11-23|cmm6n0o600031dx10ghoz3e3p|PA,0.7949308855449517,20522.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n0zpa00b9dx107upqm92n,Jett Howard,PR,UNDER,0,OVER,19.5,37.0,6.13,-13.37,13.37,13.37,9.35,6.09,0.0,-0.0,1,1,0,2025-11-23|cmm6n0zpa00b9dx107upqm92n|PR,0.8046087995652353,20696.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n0o600031dx10ghoz3e3p,Quentin Grimes,PR,OVER,1,OVER,12.5,15.0,21.66,9.16,9.16,9.16,31.72,3.23,0.0,0.0207,1,1,1,2025-11-23|cmm6n0o600031dx10ghoz3e3p|PR,0.7949308855449517,20523.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n0zpa00b9dx107upqm92n,Jett Howard,PA,UNDER,0,OVER,17.5,33.0,5.13,-12.37,12.37,12.37,9.35,6.09,0.0,-0.0333,1,0,0,2025-11-23|cmm6n0zpa00b9dx107upqm92n|PA,0.7956785250591897,20695.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n0zpa00b9dx107upqm92n,Jett Howard,PRA,UNDER,0,OVER,23.5,40.0,6.73,-16.77,16.77,16.77,9.35,6.09,0.0,-0.0333,1,0,0,2025-11-23|cmm6n0zpa00b9dx107upqm92n|PRA,0.7929192041150809,20694.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n1z4l010jdx10l5x2ox6b,Franz Wagner,PR,OVER,1,OVER,21.5,23.0,29.06,7.559999999999999,7.559999999999999,7.559999999999999,36.17,3.13,0.0,-0.0038,1,1,0,2025-11-23|cmm6n1z4l010jdx10l5x2ox6b|PR,0.781603267660537,21147.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n0zbf00azdx103gt4v7of,Desmond Bane,PRA,OVER,1,OVER,25.5,27.0,31.65,6.149999999999999,6.149999999999999,6.149999999999999,34.75,5.59,0.0,0.0264,1,1,1,2025-11-23|cmm6n0zbf00azdx103gt4v7of|PRA,0.7860746652923379,20670.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-23,cmm6n0zmj00b7dx10bw57wv7d,Jase Richardson,PR,UNDER,0,OVER,15.5,23.0,2.88,-12.62,12.62,12.62,4.93,3.55,0.0,-0.0333,1,0,0,2025-11-23|cmm6n0zmj00b7dx10bw57wv7d|PR,0.7759808675116617,20688.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-24,cmm6n1prk00tvdx10okanm8eo,Jarace Walker,PRA,UNDER,0,OVER,28.5,29.0,14.21,-14.29,14.29,14.29,27.28,5.75,0.0,0.0065,1,1,1,2025-11-24|cmm6n1prk00tvdx10okanm8eo|PRA,0.8303734532277345,21782.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-24,cmm6n1prk00tvdx10okanm8eo,Jarace Walker,PA,UNDER,0,OVER,21.5,23.0,10.01,-11.49,11.49,11.49,27.28,5.75,0.0,-0.0,1,1,0,2025-11-24|cmm6n1prk00tvdx10okanm8eo|PA,0.8303734532277345,21783.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-24,cmm6n1prk00tvdx10okanm8eo,Jarace Walker,PR,UNDER,0,OVER,23.5,27.0,12.13,-11.37,11.37,11.37,27.28,5.75,0.0,0.0065,1,1,1,2025-11-24|cmm6n1prk00tvdx10okanm8eo|PR,0.8303734532277345,21784.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-24,cmm6n1uf100x5dx104x2wdb9t,Brice Sensabaugh,PA,UNDER,1,UNDER,21.5,17.0,9.62,-11.88,11.88,11.88,14.8,7.27,0.0,-0.0275,1,0,0,2025-11-24|cmm6n1uf100x5dx104x2wdb9t|PA,0.8140319054499998,21912.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-24,cmm6n1uf100x5dx104x2wdb9t,Brice Sensabaugh,PR,UNDER,1,UNDER,22.5,17.0,11.44,-11.06,11.06,11.06,14.8,7.27,0.0,-0.0414,1,0,0,2025-11-24|cmm6n1uf100x5dx104x2wdb9t|PR,0.8089428025635594,21913.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-24,cmm6n1uf100x5dx104x2wdb9t,Brice Sensabaugh,PRA,UNDER,1,UNDER,25.5,18.0,12.54,-12.96,12.96,12.96,14.8,7.27,0.0,-0.0,1,1,0,2025-11-24|cmm6n1uf100x5dx104x2wdb9t|PRA,0.7966000836024426,21911.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-24,cmm6n1eun00m3dx10mvstqj2d,Cade Cunningham,PA,OVER,1,OVER,25.5,30.0,38.96,13.46,13.46,13.46,36.2,4.3,0.0,-0.0205,1,1,0,2025-11-24|cmm6n1eun00m3dx10mvstqj2d|PA,0.7772129470753598,21593.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-24,cmm6n1eun00m3dx10mvstqj2d,Cade Cunningham,PR,OVER,1,OVER,21.5,35.0,34.47,12.97,12.97,12.97,36.2,4.3,0.0,-0.0157,1,1,0,2025-11-24|cmm6n1eun00m3dx10mvstqj2d|PR,0.7772129470753598,21594.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-24,cmm6n1eun00m3dx10mvstqj2d,Cade Cunningham,PRA,OVER,1,OVER,29.5,41.0,44.49,14.990000000000002,14.990000000000002,14.990000000000002,36.2,4.3,0.0,0.0,1,1,0,2025-11-24|cmm6n1eun00m3dx10mvstqj2d|PRA,0.780530172777748,21592.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-25,cmm6n0o600031dx10ghoz3e3p,Quentin Grimes,PR,OVER,0,UNDER,12.75,11.0,20.96,8.21,8.21,8.21,32.04,3.36,0.0,0.0212,1,1,1,2025-11-25|cmm6n0o600031dx10ghoz3e3p|PR,0.7637607810904683,21975.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-25,cmm6n0np6002pdx10vwnfimmm,Andre Drummond,PR,OVER,0,UNDER,16.0,15.0,22.84,6.84,6.84,6.84,29.94,7.67,0.0,0.0073,1,1,1,2025-11-25|cmm6n0np6002pdx10vwnfimmm|PR,0.7576233339964333,21967.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-25,cmm6n1z4l010jdx10l5x2ox6b,Franz Wagner,PRA,OVER,1,OVER,26.5,29.0,33.34,6.840000000000003,6.840000000000003,6.840000000000003,35.53,4.02,0.0,0.0149,1,1,1,2025-11-25|cmm6n1z4l010jdx10l5x2ox6b|PRA,0.7571698105949425,22159.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-25,cmm6n0o600031dx10ghoz3e3p,Quentin Grimes,PRA,OVER,0,UNDER,15.5,15.0,24.77,9.27,9.27,9.27,32.04,3.36,0.0,-0.0189,1,1,0,2025-11-25|cmm6n0o600031dx10ghoz3e3p|PRA,0.7367911741711886,21973.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-25,cmm6n1z4l010jdx10l5x2ox6b,Franz Wagner,PA,OVER,1,OVER,21.5,24.0,27.33,5.829999999999998,5.829999999999998,5.829999999999998,35.53,4.02,0.0,0.031,1,1,1,2025-11-25|cmm6n1z4l010jdx10l5x2ox6b|PA,0.7385131171434511,22160.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-25,cmm6n0o600031dx10ghoz3e3p,Quentin Grimes,PA,OVER,0,UNDER,12.5,12.0,21.14,8.64,8.64,8.64,32.04,3.36,0.0,-0.0147,1,1,0,2025-11-25|cmm6n0o600031dx10ghoz3e3p|PA,0.7367911741711886,21974.0,slate_shape_meta_memory,LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-26,cmm6n1rba00uzdx10podzvl5b,Shaedon Sharpe,PR,OVER,1,OVER,12.5,16.0,29.14,16.64,16.64,16.64,28.5,4.26,0.0,0.0253,1,1,1,2025-11-26|cmm6n1rba00uzdx10podzvl5b|PR,0.879289323585755,22916.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-26,cmm6n1rba00uzdx10podzvl5b,Shaedon Sharpe,PRA,OVER,1,OVER,13.5,18.0,31.54,18.04,18.04,18.04,28.5,4.26,0.0,0.0369,1,1,1,2025-11-26|cmm6n1rba00uzdx10podzvl5b|PRA,0.878390993013638,22914.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-26,cmm6n1rba00uzdx10podzvl5b,Shaedon Sharpe,PA,OVER,1,OVER,11.5,13.0,26.54,15.04,15.04,15.04,28.5,4.26,0.0,0.0049,1,1,1,2025-11-26|cmm6n1rba00uzdx10podzvl5b|PA,0.8652567485206565,22915.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-26,cmm6n13pn00e5dx105xkf15se,Miles Bridges,PA,OVER,1,OVER,15.5,18.0,25.88,10.38,10.38,10.38,36.29,4.08,0.0,0.0198,1,1,1,2025-11-26|cmm6n13pn00e5dx105xkf15se|PA,0.8238349749780158,22416.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-26,cmm6n1r5p00uvdx10zcv08mgo,Jerami Grant,PRA,OVER,1,OVER,13.5,19.0,24.92,11.420000000000002,11.420000000000002,11.420000000000002,28.48,8.68,0.0,-0.0453,1,1,0,2025-11-26|cmm6n1r5p00uvdx10zcv08mgo|PRA,0.8045566929140168,22899.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-26,cmm6n0sew0063dx10t832pagq,Jeremiah Fears,PA,OVER,1,OVER,11.5,13.0,19.99,8.489999999999998,8.489999999999998,8.489999999999998,28.01,2.87,0.0,0.0149,1,1,1,2025-11-26|cmm6n0sew0063dx10t832pagq|PA,0.8000810251897211,22296.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-26,cmm6n1r5p00uvdx10zcv08mgo,Jerami Grant,PR,OVER,1,OVER,11.5,17.0,21.96,10.46,10.46,10.46,28.48,8.68,0.0,0.029,1,1,1,2025-11-26|cmm6n1r5p00uvdx10zcv08mgo|PR,0.798269530970166,22901.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
2025-11-26,cmm6n1r5p00uvdx10zcv08mgo,Jerami Grant,PA,OVER,1,OVER,10.5,15.0,21.5,11.0,11.0,11.0,28.48,8.68,0.0,0.0556,1,1,1,2025-11-26|cmm6n1r5p00uvdx10zcv08mgo|PA,0.785840737751624,22900.0,slate_shape_meta_memory,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memory
