gameDateEt,playerName,team,opponent,minutes,points,rebounds,assists,threes
2026-02-09,Wendell Carter Jr.,ORL,MIL,38,10.3,12.8,5.1,0
2026-02-09,Will Richard,GSW,MEM,22,7.7,10.3,0,2.6
2026-02-09,Yang Hansen,POR,PHI,13,5.1,2.6,0,0
2026-02-09,Yves Missi,NOP,SAC,34,11.2,12.9,2.6,0
2026-02-09,Zaccharie Risacher,ATL,MIN,32,7.7,10.3,2.6,0
2026-02-09,Ziaire Williams,BKN,CHI,40,17.6,12.9,5.1,2.6
2026-02-09,Zion Williamson,NOP,SAC,42,28.9,12.9,15.4,0
2026-02-10,Aaron Nesmith,IND,NYK,20,3.4,2.5,0,0.3
2026-02-10,Adou Thiero,LAL,SAS,3,0.9,0,0,0
2026-02-10,Alperen Sengün,HOU,LAC,19,12.2,2.2,1.5,0.3
2026-02-10,Amen Thompson,HOU,LAC,21,4.9,1.8,0.3,0.3
2026-02-10,Amir Coffey,PHX,DAL,4,1.8,0.6,0.3,0.3
2026-02-10,Andrew Nembhard,IND,NYK,20,13.3,1.2,3.1,1.2
2026-02-10,Ariel Hukporti,NYK,IND,11,2.2,1.5,0.3,0
2026-02-10,Bennedict Mathurin,LAC,HOU,14,2.8,2.2,1.2,0
2026-02-10,Ben Sheppard,IND,NYK,5,3.1,2.2,0.6,0.6
2026-02-10,Bismack Biyombo,SAS,LAL,3,0,1.2,0,0
2026-02-10,Brandon Williams,DAL,PHX,5,1.5,0.6,0.6,0
2026-02-10,Bronny James Jr.,LAL,SAS,14,3.7,0.9,1.8,0.6
2026-02-10,Brook Lopez,LAC,HOU,16,2.2,0.6,0,0.3
2026-02-10,Caleb Martin,DAL,PHX,3,0.6,0.3,0,0
2026-02-10,Cam Christie,LAC,HOU,2,0,0.6,0,0
2026-02-10,Carter Bryant,SAS,LAL,14,4.9,1.2,0.9,0.9
2026-02-10,Chris Mañon,LAL,SAS,2,0.6,0.3,0.3,0
2026-02-10,Clint Capela,HOU,LAC,4,0,0.9,0,0
2026-02-10,Collin Gillespie,PHX,DAL,17,1.5,2.5,2.5,0.3
2026-02-10,Cooper Flagg,DAL,PHX,19,15,1.5,0.6,0
2026-02-10,Dalano Banton,LAC,HOU,2,1.2,0.3,0.6,0
2026-02-10,Dalton Knecht,LAL,SAS,5,2.8,1.5,0.3,0
2026-02-10,Daniel Gafford,DAL,PHX,5,1.2,1.2,0,0
2026-02-10,De'Aaron Fox,SAS,LAL,5,2.5,0.6,1.8,0
2026-02-10,Derrick Jones Jr.,LAC,HOU,14,1.8,0.3,0,0.6
2026-02-10,Devin Booker,PHX,DAL,18,10.5,1.2,1.8,0.9
2026-02-10,Devin Vassell,SAS,LAL,13,2.8,0.6,0.3,0.3
2026-02-10,Dillon Brooks,PHX,DAL,17,12.8,1.2,0.3,0.3
2026-02-10,Dorian Finney-Smith,HOU,LAC,11,0.9,0.3,0.6,0.3
2026-02-10,Drew Timme,LAL,SAS,11,4.3,0.6,0,0.6
2026-02-10,Dwight Powell,DAL,PHX,1,0,0,0.3,0
2026-02-10,Dylan Harper,SAS,LAL,15,4.6,0.9,1.8,0
2026-02-10,Harrison Barnes,SAS,LAL,11,3.4,0.9,0.6,0.9
2026-02-10,Isaiah Jackson,LAC,HOU,2,1.5,0.3,0,0
2026-02-10,Jabari Smith Jr.,HOU,LAC,21,4,3.1,0.9,0.6
2026-02-10,Jake LaRavia,LAL,SAS,6,3.1,0.6,0.3,0.6
2026-02-10,Jalen Brunson,NYK,IND,23,22.2,1.5,2.5,1.2
2026-02-10,Jalen Green,PHX,DAL,11,3.7,0.3,1.2,0.6
2026-02-10,Jarred Vanderbilt,LAL,SAS,5,1.8,1.2,0.6,0.3
2026-02-10,Jaxson Hayes,LAL,SAS,5,4,1.2,0.9,0.3
2026-02-10,Jay Huff,IND,NYK,13,3.1,0.6,0.9,0.3
2026-02-10,John Collins,LAC,HOU,17,5.2,2.5,0.3,0
2026-02-10,Jordan Clarkson,NYK,IND,4,1.2,0,0,0
2026-02-10,Jordan Goodwin,PHX,DAL,13,2.5,0.9,0.9,0.6
2026-02-10,Jordan McLaughlin,SAS,LAL,4,2.2,0.6,0.6,0.3
2026-02-10,Jordan Miller,LAC,HOU,5,2.8,1.2,0.6,0.6
2026-02-10,Jose Alvarado,NYK,IND,6,1.2,0.3,1.5,0
2026-02-10,Josh Hart,NYK,IND,22,4.6,3.4,3.4,0.6
2026-02-10,Julian Champagnie,SAS,LAL,6,2.5,0.6,0.6,0.3
2026-02-10,Kam Jones,IND,NYK,12,0.6,0.3,0.3,0
2026-02-10,Karl-Anthony Towns,NYK,IND,17,12.2,4.3,0.9,0.3
2026-02-10,Kawhi Leonard,LAC,HOU,17,13.3,2.5,0.9,0.6
2026-02-10,Keldon Johnson,SAS,LAL,12,1.8,1.2,0.6,0
2026-02-10,Kelly Olynyk,SAS,LAL,4,2.5,0.3,0,0
2026-02-10,Kevin Durant,HOU,LAC,21,14.4,1.8,0.9,0.9
2026-02-10,Khris Middleton,DAL,PHX,12,4,1.5,0.6,0.3
2026-02-10,Kobe Brown,IND,NYK,6,2.5,1.8,0.3,0.3
2026-02-10,Kobe Bufkin,LAL,SAS,13,2.2,0.6,0.3,0.3
2026-02-10,Kobe Sanders,LAC,HOU,5,0.6,1.2,1.2,0
2026-02-10,Kris Dunn,LAC,HOU,15,1.8,0.6,2.2,0
2026-02-10,Landry Shamet,NYK,IND,21,5.2,0.6,0.3,1.2
2026-02-10,Luke Kennard,LAL,SAS,15,4.3,0.6,1.5,0.3
2026-02-10,Luke Kornet,SAS,LAL,3,1.8,1.5,0.3,0
2026-02-10,Mark Williams,PHX,DAL,13,4,2.8,0.3,0
2026-02-10,Marvin Bagley III,DAL,PHX,13,2.8,2.5,0.6,0
2026-02-10,Max Christie,DAL,PHX,17,1.5,1.8,0.9,0
2026-02-10,Maxi Kleber,LAL,SAS,4,1.8,0.9,0,0.3
2026-02-10,Micah Potter,IND,NYK,16,3.1,0.6,0.9,0.6
2026-02-10,Mikal Bridges,NYK,IND,23,12.2,1.8,0.9,0.6
2026-02-10,Mohamed Diawara,NYK,IND,6,0.9,0.6,0.3,0.3
2026-02-10,Naji Marshall,DAL,PHX,20,17.2,1.2,0.6,0.6
2026-02-10,Nick Smith Jr.,LAL,SAS,5,1.8,0.6,0.3,0
2026-02-10,Oso Ighodaro,PHX,DAL,13,3.1,3.1,1.2,0
2026-02-10,Pascal Siakam,IND,NYK,20,16.6,1.8,1.2,0.9
2026-02-10,P.J. Washington,DAL,PHX,14,4,1.5,0.3,0.6
2026-02-10,Quenton Jackson,IND,NYK,16,10.5,1.8,0.9,1.2
2026-02-10,Reed Sheppard,HOU,LAC,16,4.9,1.8,1.2,1.2
2026-02-10,Royce O'Neale,PHX,DAL,12,3.7,1.2,0.6,1.2
2026-02-10,Rui Hachimura,LAL,SAS,14,1.8,1.2,0.6,0
2026-02-10,Ryan Dunn,PHX,DAL,5,3.7,1.2,0.6,0.6
2026-02-10,Stephon Castle,SAS,LAL,3,0.6,0.3,2.2,0
2026-02-10,Tari Eason,HOU,LAC,16,1.8,1.5,0.3,0.6
2026-02-10,T.J. McConnell,IND,NYK,5,4,0.3,0.9,0
2026-02-10,TyTy Washington Jr.,LAC,HOU,2,0.9,0.3,0.3,0.3
2026-02-10,Tyus Jones,DAL,PHX,5,0.6,0.6,0.9,0
2026-02-10,Victor Wembanyama,SAS,LAL,14,22.2,3.7,0.6,1.2
2026-02-10,Yanic Konan Niederhauser,LAC,HOU,4,0.9,1.2,0,0
2026-02-11,AJ Green,MIL,ORL,41,11.4,1.9,3.8,3.8
2026-02-11,Anfernee Simons,CHI,BOS,37,13.3,9.5,1.9,1.9
2026-02-11,Anthony Black,ORL,MIL,33,17.9,5.7,5.7,5.7
2026-02-11,Anthony Gill,WAS,CLE,26,7.6,7.6,3.8,0
2026-02-11,Asa Newell,ATL,CHA,1,0,0.3,0,0
2026-02-11,Ausar Thompson,DET,TOR,33,7.6,7.6,7.6,0
2026-02-11,Baylor Scheierman,BOS,CHI,32,13.8,9.5,1.9,3.8
2026-02-11,Ben Saraf,BKN,IND,23,16.5,7.6,3.8,0
2026-02-11,Bilal Coulibaly,WAS,CLE,33,17.9,0,3.8,1.9
2026-02-11,Bobby Portis,MIL,ORL,22,7.6,3.8,0,0
2026-02-11,Bobi Klintman,DET,TOR,6,0,0,0,0
2026-02-11,Brandon Miller,CHA,ATL,48,42.7,12.4,3.8,9.5
2026-02-11,Bub Carrington,WAS,CLE,29,11,5.7,7.6,0
2026-02-11,Cade Cunningham,DET,TOR,41,38.6,13.3,12.4,11.4
2026-02-11,Cam Thomas,MIL,ORL,34,46.8,7.6,3.8,7.6
2026-02-11,Caris LeVert,DET,TOR,23,12.4,3.8,1.9,5.7
2026-02-11,Chaz Lanier,DET,TOR,4,0,0,0,0
2026-02-11,CJ McCollum,ATL,CHA,16,4.4,1.5,2.1,0.3
2026-02-11,Collin Sexton,CHI,BOS,43,20.7,5.7,1.9,1.9
2026-02-11,Corey Kispert,ATL,CHA,12,0.5,0.8,0.5,0
2026-02-11,Craig Porter Jr.,CLE,WAS,23,0,7.6,7.6,0
2026-02-11,Daniss Jenkins,DET,TOR,22,11,5.7,1.9,0
2026-02-11,Danny Wolf,BKN,IND,30,19.3,11,0,3.8
2026-02-11,Day'Ron Sharpe,BKN,IND,41,26.2,16.5,9.5,0
2026-02-11,Dennis Schröder,CLE,WAS,23,13.3,5.7,3.8,1.9
2026-02-11,Derrick White,BOS,CHI,40,12.4,7.6,12.4,3.8
2026-02-11,Desmond Bane,ORL,MIL,52,42.7,3.8,9.5,11
2026-02-11,Donovan Mitchell,CLE,WAS,37,41.3,5.7,9.5,3.8
2026-02-11,Drake Powell,BKN,IND,26,11.4,1.9,1.9,1.9
2026-02-11,Duncan Robinson,DET,TOR,33,17.9,7.6,1.9,3.8
2026-02-11,Dyson Daniels,ATL,CHA,13,10.7,0.8,1,0
2026-02-11,Egor Demin,BKN,IND,44,17.9,9.5,9.5,5.7
2026-02-11,Franz Wagner,ORL,MIL,28,9.5,0,5.7,1.9
2026-02-11,Gary Harris,MIL,ORL,11,0,1.9,1.9,0
2026-02-11,Grant Williams,CHA,ATL,44,13.3,11,9.5,0
2026-02-11,Guerschon Yabusele,CHI,BOS,34,17.9,3.8,3.8,3.8
2026-02-11,Hugo González,BOS,CHI,12,0,3.8,0,0
2026-02-11,Jaden Hardy,WAS,CLE,19,15.1,3.8,1.9,5.7
2026-02-11,Jaden Ivey,CHI,BOS,39,13.8,5.7,7.6,1.9
2026-02-11,Jalen Johnson,ATL,CHA,17,4.9,3.4,2.3,0.3
2026-02-11,Jalen Suggs,ORL,MIL,47,22,1.9,13.8,7.6
2026-02-11,Jalen Wilson,BKN,IND,21,5.7,3.8,0,1.9
2026-02-11,James Harden,CLE,WAS,39,17.9,7.6,15.1,1.9
2026-02-11,Jamir Watkins,WAS,CLE,39,22,5.7,3.8,3.8
2026-02-11,Jarrett Allen,CLE,WAS,36,28.9,12.4,1.9,0
2026-02-11,Jase Richardson,ORL,MIL,11,5.7,0,1.9,1.9
2026-02-11,Javonte Green,DET,TOR,22,5.7,7.6,3.8,0
2026-02-11,Jaylen Brown,BOS,CHI,39,33,7.6,7.6,3.8
2026-02-11,Jaylon Tyson,CLE,WAS,29,13.3,9.5,1.9,0
2026-02-11,Jericho Sims,MIL,ORL,48,23.4,15.1,3.8,0
2026-02-11,Jock Landale,ATL,CHA,5,2.3,0.8,0,0.3
2026-02-11,Jordan Walsh,BOS,CHI,40,22,11.4,3.8,1.9
2026-02-11,Josh Green,CHA,ATL,26,5.7,0,0,1.9
2026-02-11,Justin Champagnie,WAS,CLE,33,16.5,11,3.8,3.8
2026-02-11,Kadary Richmond,WAS,CLE,11,9.5,3.8,1.9,1.9
2026-02-11,Keon Ellis,CLE,WAS,37,11.4,7.6,5.7,1.9
2026-02-11,Keshon Gilbert,WAS,CLE,11,3.8,1.9,0,0
2026-02-11,Kevin Huerter,DET,TOR,28,12.4,5.7,0,1.9
2026-02-11,Kevin Porter Jr.,MIL,ORL,52,24.8,13.8,15.1,1.9
2026-02-11,Kon Knueppel,CHA,ATL,41,24.8,11.4,7.6,7.6
2026-02-11,Kyle Kuzma,MIL,ORL,40,20.7,13.3,3.8,1.9
2026-02-11,Kyshawn George,WAS,CLE,33,23.4,9.5,5.7,1.9
2026-02-11,Lachlan Olbrich,CHI,BOS,9,13.3,3.8,0,1.9
2026-02-11,LaMelo Ball,CHA,ATL,44,33,7.6,11.4,13.3
2026-02-11,Larry Nance Jr.,CLE,WAS,9,5.7,3.8,1.9,1.9
2026-02-11,Leonard Miller,CHI,BOS,11,9.5,5.7,0,0
2026-02-11,Luka Garza,BOS,CHI,11,0,0,0,0
2026-02-11,Marcus Sasser,DET,TOR,6,3.8,0,1.9,0
2026-02-11,Matas Buzelis,CHI,BOS,39,20.7,11,7.6,5.7
2026-02-11,Moritz Wagner,ORL,MIL,23,16.5,9.5,7.6,0
2026-02-11,Mouhamed Gueye,ATL,CHA,2,1.5,0.8,0,0.5
2026-02-11,Myles Turner,MIL,ORL,41,9.5,11,3.8,1.9
2026-02-11,Nae'Qwan Tomlin,CLE,WAS,21,11,9.5,0,0
2026-02-11,Neemias Queta,BOS,CHI,19,11,11.4,1.9,0
2026-02-11,Nickeil Alexander-Walker,ATL,CHA,20,2.6,0.8,1,0.3
2026-02-11,Nick Richards,CHI,BOS,28,9.5,7.6,0,1.9
2026-02-11,Nikola Vucevic,BOS,CHI,36,26.2,15.1,5.7,7.6
2026-02-11,Noah Penda,ORL,MIL,6,0,0,0,0
2026-02-11,Nolan Traoré,BKN,IND,43,27.5,3.8,11,3.8
2026-02-11,Ochai Agbaji,BKN,IND,22,0,11.4,3.8,0
2026-02-11,Onyeka Okongwu,ATL,CHA,14,4.6,0.8,0,0.8
2026-02-11,Ousmane Dieng,MIL,ORL,30,23.4,5.7,0,9.5
2026-02-11,Paolo Banchero,ORL,MIL,54,23.4,7.6,3.8,3.8
2026-02-11,Patrick Williams,CHI,BOS,47,16.5,5.7,11.4,3.8
2026-02-11,Paul Reed,DET,TOR,44,30.3,9.5,5.7,1.9
2026-02-11,Payton Pritchard,BOS,CHI,45,35.8,9.5,11,5.7
2026-02-11,Pete Nance,MIL,ORL,8,0,0,0,0
2026-02-11,PJ Hall,CHA,ATL,22,15.1,13.8,0,0
2026-02-11,Rob Dillingham,CHI,BOS,41,22,1.9,13.3,0
2026-02-11,Ron Harper Jr.,BOS,CHI,22,0,5.7,1.9,0
2026-02-11,Ryan Kalkbrenner,CHA,ATL,32,9.5,11.4,1.9,0
2026-02-11,Sam Hauser,BOS,CHI,29,16.5,3.8,0,7.6
2026-02-11,Sam Merrill,CLE,WAS,33,44.1,9.5,1.9,12.4
2026-02-11,Sharife Cooper,WAS,CLE,32,15.1,9.5,9.5,5.7
2026-02-11,Sion James,CHA,ATL,23,5.7,5.7,5.7,1.9
2026-02-11,Terance Mann,BKN,IND,34,7.6,3.8,1.9,0
2026-02-11,Thomas Bryant,CLE,WAS,22,11.4,11.4,1.9,0
2026-02-11,Tidjane Salaun,CHA,ATL,21,5.7,7.6,0,0
2026-02-11,Tobias Harris,DET,TOR,43,16.5,16.5,0,1.9
2026-02-11,Tolu Smith,DET,TOR,21,5.7,5.7,3.8,0
2026-02-11,Tre Johnson,WAS,CLE,25,13.8,5.7,3.8,1.9
2026-02-11,Tre Mann,CHA,ATL,21,9.5,0,0,1.9
2026-02-11,Tristan Da Silva,ORL,MIL,32,9.5,7.6,0,1.9
2026-02-11,Tristan Enaruna,CLE,WAS,9,3.8,1.9,0,0
2026-02-11,Tyrese Proctor,CLE,WAS,9,5.7,0,0,1.9
2026-02-11,Wendell Carter Jr.,ORL,MIL,41,11.4,15.1,5.7,0
2026-02-11,Will Riley,WAS,CLE,39,7.6,7.6,3.8,0
2026-02-11,Xavier Tillman Sr.,CHA,ATL,2,0,0,0,0
2026-02-11,Zaccharie Risacher,ATL,CHA,12,1.3,0.8,0.3,0.3
2026-02-11,Ziaire Williams,BKN,IND,39,26.2,9.5,1.9,9.5
2026-02-12,Aaron Wiggins,OKC,MIL,13,2.2,1.7,0.9,0.4
2026-02-12,Ace Bailey,UTA,POR,22,6.6,3.5,1.3,0.4
2026-02-12,AJ Green,MIL,OKC,25,11.2,0.9,1.3,2.2
2026-02-12,AJ Johnson,DAL,LAL,1,0,0.4,0,0
2026-02-12,Alex Caruso,OKC,MIL,13,3.9,1.3,0.4,1.3
2026-02-12,Andre Jackson Jr.,MIL,OKC,2,0.9,1.3,0,0
2026-02-12,Austin Reaves,LAL,DAL,19,11.9,1.7,2.6,0.4
2026-02-12,Blake Hinson,UTA,POR,16,4.8,0.4,0.4,1.3
2026-02-12,Blake Wesley,POR,UTA,1,0,0,0,0
2026-02-12,Bobby Portis,MIL,OKC,19,6.6,5.2,1.3,1.3
2026-02-12,Brandon Williams,DAL,LAL,19,11.2,2.2,3.1,0.4
2026-02-12,Brice Sensabaugh,UTA,POR,23,18.5,1.7,0,2.2
2026-02-12,Brooks Barnhizer,OKC,MIL,3,0,2.2,0.9,0
2026-02-12,Buddy Boeheim,OKC,MIL,2,1.3,0,0,0.4
2026-02-12,Caleb Love,POR,UTA,6,4.8,0,0.9,1.3
2026-02-12,Cam Thomas,MIL,OKC,13,5.2,0.4,0.9,0.4
2026-02-12,Cason Wallace,OKC,MIL,19,1.3,0.9,1.3,0
2026-02-12,Chet Holmgren,OKC,MIL,18,10.6,5.7,1.7,0
2026-02-12,Cody Williams,UTA,POR,16,3.9,0.9,1.3,0
2026-02-12,Daniel Gafford,DAL,LAL,18,0.9,2.6,0.4,0
2026-02-12,Donovan Clingan,POR,UTA,20,15.2,11.9,3.1,0
2026-02-12,Dwight Powell,DAL,LAL,1,0.9,0.4,0,0
2026-02-12,Gary Trent Jr.,MIL,OKC,1,0,0,0,0
2026-02-12,Isaiah Collier,UTA,POR,24,6.6,0.9,3.9,0
2026-02-12,Isaiah Joe,OKC,MIL,19,11.2,1.7,0.9,1.7
2026-02-12,Jake LaRavia,LAL,DAL,17,4.8,1.3,0.9,0
2026-02-12,Jared McCain,OKC,MIL,16,5.7,1.3,0.9,0.9
2026-02-12,Jarred Vanderbilt,LAL,DAL,11,2.2,2.6,0,0.4
2026-02-12,Jaxson Hayes,LAL,DAL,22,10.6,3.1,1.7,0
2026-02-12,Jaylin Williams,OKC,MIL,7,3.1,0.9,1.3,0.4
2026-02-12,Jerami Grant,POR,UTA,21,11.9,1.3,0,0.9
2026-02-12,Jericho Sims,MIL,OKC,13,3.5,2.2,0,0
2026-02-12,John Konchar,UTA,POR,17,2.6,3.1,1.3,0
2026-02-12,Jrue Holiday,POR,UTA,21,20.5,3.9,3.1,1.7
2026-02-12,Kenrich Williams,OKC,MIL,15,3.9,3.5,0.4,0.9
2026-02-12,Kevin Porter Jr.,MIL,OKC,20,5.2,1.3,3.1,0
2026-02-12,Khris Middleton,DAL,LAL,13,3.5,0.4,0.4,0.4
2026-02-12,Klay Thompson,DAL,LAL,15,3.9,1.3,0,0.4
2026-02-12,Kyle Filipowski,UTA,POR,19,6.6,3.9,1.3,0.4
2026-02-12,Kyle Kuzma,MIL,OKC,19,6.1,1.7,0.9,0.9
2026-02-12,LeBron James,LAL,DAL,23,18.5,4.4,5.2,0.9
2026-02-12,Luguentz Dort,OKC,MIL,19,3.9,0.9,0.4,0.4
2026-02-12,Luke Kennard,LAL,DAL,11,3.9,3.1,1.3,0.4
2026-02-12,Marcus Smart,LAL,DAL,17,3.9,0.9,2.6,0.4
2026-02-12,Marvin Bagley III,DAL,LAL,13,3.1,1.7,0,0
2026-02-12,Max Christie,DAL,LAL,20,12.6,0.4,1.7,0.9
2026-02-12,Maxi Kleber,LAL,DAL,5,2.2,0.4,0,0.4
2026-02-12,Naji Marshall,DAL,LAL,19,12.6,0.9,1.7,0
2026-02-12,Nikola Topic,OKC,MIL,5,0.9,0.4,0.4,0
2026-02-12,Oscar Tshiebwe,UTA,POR,2,0,0.4,1.3,0
2026-02-12,Ousmane Dieng,MIL,OKC,24,12.6,4.8,2.6,1.3
2026-02-12,Pete Nance,MIL,OKC,15,4.8,3.1,0.9,1.3
2026-02-12,P.J. Washington,DAL,LAL,22,11.9,1.7,0.9,0.4
2026-02-12,Rayan Rupert,POR,UTA,7,0.9,1.7,0,0
2026-02-12,Rui Hachimura,LAL,DAL,22,13.9,1.3,0.4,1.3
2026-02-12,Scoot Henderson,POR,UTA,13,6.6,0.4,1.7,0.9
2026-02-12,Sidy Cissoko,POR,UTA,19,3.5,1.7,0.4,0.4
2026-02-12,Svi Mykhailiuk,UTA,POR,11,6.1,0.4,1.3,1.7
2026-02-12,Thanasis Antetokounmpo,MIL,OKC,1,0,0.4,0,0
2026-02-12,Toumani Camara,POR,UTA,19,6.1,3.5,1.3,1.7
2026-02-12,Tyus Jones,DAL,LAL,12,1.3,0,1.3,0.4
2026-02-12,Vince Williams Jr.,UTA,POR,3,2.6,1.3,0,0
2026-02-12,Vít Krejčí,POR,UTA,17,4.8,2.2,0.9,0.9
2026-02-12,Yang Hansen,POR,UTA,1,0.9,0,0,0
2026-02-15,Alperen Sengün,WORLD,STRIPES,11,2.3,2.3,4.6,0
2026-02-15,Anthony Edwards,STARS,STRIPES,12,16.6,6.9,2.3,2.3
2026-02-15,Brandon Ingram,STRIPES,STARS,11,0,4.6,2.3,0
2026-02-15,Brandon Ingram,STRIPES,WORLD,9,0,2.3,0,0
2026-02-15,Cade Cunningham,STARS,STRIPES,12,16.6,6.9,9.1,2.3
2026-02-15,Chet Holmgren,STARS,STRIPES,11,0,2.3,2.3,0
2026-02-15,De'Aaron Fox,STRIPES,STARS,9,11.4,0,2.3,2.3
2026-02-15,De'Aaron Fox,STRIPES,WORLD,9,0,0,0,0
2026-02-15,Deni Avdija,WORLD,STRIPES,11,0,2.3,4.6,0
2026-02-15,Devin Booker,STARS,STRIPES,14,4.6,11.4,4.6,0
2026-02-15,Donovan Mitchell,STRIPES,WORLD,9,0,0,0,0
2026-02-15,Donovan Mitchell,STRIPES,STARS,11,13.7,0,6.9,4.6
2026-02-15,Jalen Brunson,STRIPES,WORLD,11,12.1,2.3,4.6,4.6
2026-02-15,Jalen Brunson,STRIPES,STARS,14,4.6,0,2.3,0
2026-02-15,Jalen Duren,STARS,STRIPES,9,10.6,6.9,0,0
2026-02-15,Jalen Johnson,STARS,STRIPES,11,11.4,2.3,2.3,2.3
2026-02-15,Jamal Murray,WORLD,STRIPES,14,12.1,4.6,9.1,4.6
2026-02-15,Jaylen Brown,STRIPES,WORLD,11,0,0,2.3,0
2026-02-15,Jaylen Brown,STRIPES,STARS,14,16.6,6.9,0,2.3
2026-02-15,Karl-Anthony Towns,WORLD,STRIPES,14,13.7,4.6,0,4.6
2026-02-15,Kawhi Leonard,STRIPES,WORLD,18,46.9,6.9,0,13.7
2026-02-15,Kawhi Leonard,STRIPES,STARS,14,11.4,11.4,4.6,2.3
2026-02-15,Kevin Durant,STRIPES,STARS,14,11.4,2.3,2.3,2.3
2026-02-15,Kevin Durant,STRIPES,WORLD,18,10.6,2.3,2.3,2.3
2026-02-15,LeBron James,STRIPES,STARS,11,12.1,2.3,2.3,4.6
2026-02-15,LeBron James,STRIPES,WORLD,11,4.6,4.6,9.1,0
2026-02-15,Norman Powell,WORLD,STRIPES,14,11.4,4.6,2.3,0
2026-02-15,Pascal Siakam,WORLD,STRIPES,15,13.7,6.9,2.3,0
2026-02-15,Scottie Barnes,STARS,STRIPES,11,4.6,2.3,2.3,0
2026-02-15,Tyrese Maxey,STARS,STRIPES,11,4.6,0,0,0
2026-02-15,Victor Wembanyama,WORLD,STRIPES,15,28.7,4.6,0,4.6
2026-02-19,Aaron Nesmith,IND,WAS,23,8.1,5.4,2.7,0
2026-02-19,Adem Bona,PHI,ATL,31,14.8,11.5,0,0
2026-02-19,Al Horford,GS,BOS,44,13.5,13.2,10.8,2.7
2026-02-19,Alondes Williams,WAS,IND,44,16.3,13.5,13.5,2.7
2026-02-19,Alperen Sengün,HOU,CHA,51,21.4,5.4,11.5,0
2026-02-19,Amen Thompson,HOU,CHA,59,14.8,11.5,5.4,0
2026-02-19,Amir Coffey,PHO,SA,18,0,0,2.7,0
2026-02-19,Andre Drummond,PHI,ATL,44,16.5,23,8.1,2.7
2026-02-19,Andrew Nembhard,IND,WAS,35,13.5,2.7,10.8,2.7
2026-02-19,Anfernee Simons,CHI,TOR,51,32.9,2.7,2.7,10.8
2026-02-19,Anthony Black,ORL,SAC,51,32.9,8.1,8.1,10.8
2026-02-19,Anthony Gill,WAS,IND,49,21.4,13.2,8.1,2.7
2026-02-19,Ausar Thompson,DET,NY,49,16.5,13.5,10.8,0
2026-02-19,Baylor Scheierman,BOS,GS,40,11.5,13.5,2.7,2.7
2026-02-19,Bennedict Mathurin,LAC,DEN,54,62.5,13.5,10.8,5.4
2026-02-19,Ben Sheppard,IND,WAS,43,24.7,8.1,5.4,8.1
2026-02-19,Bilal Coulibaly,WAS,IND,38,19.8,10.8,10.8,2.7
2026-02-19,Bismack Biyombo,SA,PHO,15,5.4,2.7,2.7,0
2026-02-19,Brandin Podziemski,GS,BOS,44,18.1,11.5,16.3,2.7
2026-02-19,Brandon Ingram,TOR,CHI,58,51,13.2,16.3,8.1
2026-02-19,Brandon Miller,CHA,HOU,54,28,10.8,11.5,2.7
2026-02-19,Brook Lopez,LAC,DEN,49,13.2,16.3,5.4,0
2026-02-19,Bruce Brown,DEN,LAC,41,31.3,13.5,16.3,8.1
2026-02-19,Bub Carrington,WAS,IND,44,21.4,10.8,8.1,8.1
2026-02-19,Cade Cunningham,DET,NY,63,69.1,13.2,21.4,13.5
2026-02-19,Cameron Johnson,DEN,LAC,58,29.6,10.8,8.1,5.4
2026-02-19,Cameron Payne,PHI,ATL,15,0,0,13.5,0
2026-02-19,Caris LeVert,DET,NY,33,13.2,5.4,8.1,5.4
2026-02-19,Carter Bryant,SA,PHO,25,16.3,16.3,2.7,5.4
2026-02-19,Christian Braun,DEN,LAC,56,11.5,5.4,8.1,0
2026-02-19,CJ McCollum,ATL,PHI,49,37.9,2.7,13.5,8.1
2026-02-19,Clint Capela,HOU,CHA,15,0,10.8,0,0
2026-02-19,Collin Gillespie,PHO,SA,48,13.2,5.4,13.2,5.4
2026-02-19,Collin Murray-Boyles,TOR,CHI,46,18.1,16.3,2.7,0
2026-02-19,Collin Sexton,CHI,TOR,23,18.1,2.7,5.4,5.4
2026-02-19,Corey Kispert,ATL,PHI,26,13.5,13.5,2.7,2.7
2026-02-19,Craig Porter Jr.,CLE,BKN,26,5.4,5.4,5.4,0
2026-02-19,Daeqwon Plowden,SAC,ORL,15,0,2.7,0,0
2026-02-19,Daniss Jenkins,DET,NY,30,13.2,5.4,5.4,0
2026-02-19,Danny Wolf,BKN,CLE,44,18.1,16.3,11.5,5.4
2026-02-19,Day'Ron Sharpe,BKN,CLE,31,10.8,13.5,8.1,0
2026-02-19,De'Aaron Fox,SA,PHO,35,24.7,8.1,13.2,5.4
2026-02-19,De'Anthony Melton,GS,BOS,41,29.6,8.1,2.7,5.4
2026-02-19,Dean Wade,CLE,BKN,26,18.1,13.5,0,8.1
2026-02-19,DeMar DeRozan,SAC,ORL,31,21.4,8.1,16.3,0
2026-02-19,Dennis Schröder,CLE,BKN,33,19.8,8.1,8.1,2.7
2026-02-19,Derrick Jones Jr.,LAC,DEN,54,36.2,8.1,2.7,5.4
2026-02-19,Derrick White,BOS,GS,64,16.5,13.5,13.2,0
2026-02-19,Desmond Bane,ORL,SAC,53,28,10.8,5.4,8.1
2026-02-19,Devin Booker,PHO,SA,13,13.5,2.7,0,0
